,author,statement,source,date,target
204,Jill Terreri,"""The American people are overwhelmingly with us"" in calling witnesses in Senate trial",Charles Schumer,"• January 28,",true
205,Jill Terreri,"""Mayor Bloomberg helped lower the number of uninsured by 40 percent, covering 700,000 more New Yorkers""",Michael Bloomberg,"• January 28,",true
206,Tom Kertscher,"""Twitter is banned in Iran.""",Facebook posts,"January 24, 2020",true
207,Eric Litke,"Witnesses have been part of ""every other impeachment trial the Senate has ever had.""",Tammy Baldwin,"January 21, 2020",true
208,Jill Terreri,"""We have the lowest corporate tax rate since 1968.""",Andrew Cuomo,"• January 18,",true
209,Amy Sherman,"Florida is ""the 45th in state education funding.""",Facebook posts,"January 17, 2020",true
210,Tom Kertscher,"In 1988, in response to Iran’s attack on the U.S.S. Samuel Roberts, President Ronald Reagan ""destroyed half of Iran’s Navy.""",Facebook posts,"January 15, 2020",true
211,Shefali Luthra,"""We end the $100 billion a year that the health care industry makes.""",Bernie Sanders,"January 15, 2020",true
212,Louis Jacobson,"""Look at the men on this stage. Collectively, they have lost 10 elections. The only people on this stage who have won every single election that they’ve been in are the women, Amy and me.""",Elizabeth Warren,"January 14, 2020",true
213,Ciara O'Rourke,"A man at ""the storming of the U.S. embassy"" in Iraq visited the White House in 2011.",Viral image,"January 8, 2020",true
214,Mica Soellner,"The United States is the only nation ""that grants legal permanent residency to more than a million people per year.""",Ron Johnson,"December 26, 2019",true
215,Shefali Luthra,"""Last year, 36 million Americans didn’t have a prescription filled because they couldn’t afford it.""",Elizabeth Warren,"December 20, 2019",true
216,Victoria Knight,"""If you're a black woman, you're 320% more likely to die from complications in childbirth.""",Andrew Yang,"December 20, 2019",true
217,Aaron Sharockman,"Says Pete Buttigieg ran statewide in Indiana and ""lost by 20 points.""",Amy Klobuchar,"December 20, 2019",true
218,Jon Greenberg,"Real wages ""went up last year 1.1%.""",Bernie Sanders,"December 19, 2019",true
219,Chris Nichols,"California firefighters decided ""to speak out"" against President Trump because his tweet about the state’s wildfires ""contained so much misinformation.""",Joe Biden,"December 18, 2019",true
220,Darby Coughlin,"Says a new annual report shows that ""West Virginia’s tourism industry has grown for the second consecutive year, reversing years of decline and outpacing national growth by 58 percent.""",Jim Justice,"December 17, 2019",true
221,D.L. Davis,"A ""study showed as many as one in four people have had a package stolen from their residence.""",Rob Hutton,"December 13, 2019",true
222,Paul Specht,Says the cartels are so bad in a Mexican border state that the U.S. government issued a ‘Do Not Travel’ warning -- the same warning it issued for Syria.,Mark Walker,"December 5, 2019",true
223,Mica Soellner,"""I am the only member of Congress that voted for both inquiries -- the Clinton inquiry and now the Trump inquiry.""",Ron Kind,"November 25, 2019",true
224,Shefali Luthra,"""If we make no changes over the next 10 years, Americans will reach into their pockets and pay out about $11 trillion on insurance premiums, copays, deductibles and uncovered medical expenses.""",Elizabeth Warren,"November 12, 2019",true
225,Caroline Cassedy,"""On average, one person dies by suicide every 22 hours in West Virginia.""",Shelley Moore Capito,"November 8, 2019",true
226,Chris Nichols,"""90,000 Californians are unsheltered and homeless.""",Darrell Steinberg,"October 31, 2019",true
227,Tom Kertscher,"The impeachment inquiry hearings ""going on behind closed doors over which Congressman Schiff is presiding—they are consistent with the rules"" of the U.S. House of Representatives.",Andrew Napolitano,"October 28, 2019",true
228,Bill McCarthy,"""President Trump has sent 14,000 American troops to the (Middle East) region since May. So he can't tell his political rallies that he's getting troops out of endless wars when he's sending 14 times the amount back into the region.""",Brett McGurk,"October 22, 2019",true
229,Louis Jacobson,"Americans ""say that what they want is a choice"" to join a single-payer system like Medicare rather than ending private insurance.",Pete Buttigieg,"October 15, 2019",true
230,Alayna Degenhardt,"""West Virginia Department of Education reported over 10,000 children and youth have been identified as homeless for the 2018-2019 school year.""",Joe Manchin,"October 11, 2019",true
231,D.L. Davis,"Millionaires are eligible for food stamps, but ""Donald Trump came along and decided to put a stop to it.""",Glenn Grothman,"October 11, 2019",true
232,Matthew Digby,"""About 95 percent of America’s production of ethylene is produced on the Gulf Coast in Texas and Louisiana.""",David McKinley,"October 10, 2019",true
233,Greta Serrin,"""Meth production in MO has cratered over last decade. MO Hwy Patrol reported 1,326 meth lab seizures in 2006, only 50 in 2018.""",Josh Hawley,"October 10, 2019",true
234,Amy Sherman,"Minneapolis ""city government preemptively informed the Target Center that it would be responsible for $530,000 in security and other costs"" related to a Trump rally, ""more than 26 times the estimated security costs for a 2009 Target Center health care rally held by President Barack Obama.""",Donald Trump,"October 8, 2019",true
235,Victoria Gennuso,"Says in the 2016 presidential election, ""I won that one by 42 points -- 42 points -- West Virginia.""",Donald Trump,"October 2, 2019",true
236,D.L. Davis,"""More than half of death row prisoners are people of color.""",Gwen Moore,"October 1, 2019",true
237,Greta Serrin,"""U.S. agricultural & food exports are expected to increase more than $2 billion annually under #USMCA""",Roy Blunt,"September 17, 2019",true
238,Eric Litke,"Says people convicted of felonies or under restraining orders ""can buy a firearm without going through a background check.""",Josh Kaul,"September 13, 2019",true
239,John Kruzel,"""One unnamed donor gave $17 million to the Leo-affiliated Judicial Crisis Network to block the nomination of Judge Merrick Garland and to support Gorsuch; then a donor — perhaps the same one — gave another $17 million to prop up Kavanaugh.""",Sheldon Whitehouse,"September 11, 2019",true
240,Tom Kertscher,"Thirty-four of the 47 men depicted in the famous ""Declaration of Independence"" painting were slaveholders.",Arlen Parsa,"September 10, 2019",true
241,Madlin Mekelburg,"""There are 390 million guns out on the streets of a country of 329 million people.""",Beto O'Rourke,"September 9, 2019",true
242,Bill McCarthy,"""America has more governors who’ve worn blackface than black governors.""",Samuel Sinyangwe,"September 6, 2019",true
243,Bill McCarthy,"""The last time people (created a Hollywood blacklist), people ended up killing themselves … They were accused, and they lost their right to work.""",Whoopi Goldberg,"September 5, 2019",true
244,Amy Sherman,"Florida’s red flag gun law has been used ""about five times a day.""",Dave Aronberg,"September 3, 2019",true
245,Mica Soellner,"""The law says that mental health must be treated the same as physical health,"" but coverage by health insurers is unequal.",Elizabeth Warren,"August 20, 2019",true
246,Bill McCarthy,"""If you go back, you can see Wayne LaPierre, who runs the NRA, testifying in front of Congress in favor of background checks 15 or 20 years ago.""",Michael Bloomberg,"August 13, 2019",true
247,D.L. Davis,"""More Americans are uninsured today than when (President Donald) Trump took office.""",Tammy Baldwin,"August 13, 2019",true
248,Madlin Mekelburg,"Says of El Paso that some years, ""in a city of almost 700,000, we had five murders the entire year. Our average over the last 10 years is 18 (murders per year). We exceeded that average just on one day"" after a gunman opened fire at a Walmart in the city.",Beto O'Rourke,"August 5, 2019",true
249,Warren Fiske,"""Studies show at the minimum wage, you can’t rent a two-bedroom apartment anywhere in the United States...a modest, two-bedroom apartment.""",Bobby Scott,"July 30, 2019",true
250,Madlin Mekelburg,"Since 2014, there has been a 25% reduction in crime in communities at the Texas-Mexico border.",Steve McCraw,"July 25, 2019",true
251,Daniel Funke,"Rep. Ilhan Omar ""voted yes"" to ""provide further funding for the 9/11 First Responders Victims Fund"" while Sen. Rand Paul ""voted no.""",Facebook posts,"July 24, 2019",true
252,Stefanie Pousoulides,"""Triggering leftists, Trump's reelection campaign is selling plastic straws.""",Bloggers,"July 23, 2019",true
253,Stefanie Pousoulides,"""Food Stamp participation hits 10 year low.""",Donald Trump,"July 16, 2019",true
254,Tom Kertscher,"""In 2017, we had more marijuana possession arrests in our country than all other violent crimes combined.""",Cory Booker,"July 11, 2019",true
255,Tom Kertscher,"""The wealthiest three families now own more wealth than the bottom half of the country.""",Bernie Sanders,"July 3, 2019",true
256,Tom Kertscher,"""The typical black family in this country has one-tenth the wealth of the typical white family.""",Ta-Nehisi Coates,"July 1, 2019",true
257,Eric Litke,"""Wisconsin is a Top 10 state for health care coverage.""",Scott Walker,"June 25, 2019",true
258,Louis Jacobson,"In 2018, when he ran for senator, ""young voter turnout in early voting was up 500%. We won more votes than any Democrat has in the history of the state of Texas.""",Beto O'Rourke,"June 24, 2019",true
259,D.L. Davis,"""The United States is the ONLY industrialized country without universal healthcare.""",Mark Pocan,"June 21, 2019",true
260,Mica Soellner,"""Just the last three weeks, on average about 23,000 women, children, men are coming over across the border illegally as family units or as unaccompanied children.""",Ron Johnson,"June 18, 2019",true
261,D.L. Davis,"""Most research shows that (UW salaries) are a little behind, and (in) some areas we're behind more than others.""",Ray Cross,"June 14, 2019",true
262,Stefanie Pousoulides,"""The VA negotiates prescription drug prices. Medicare doesn't do that.""",Seth Moulton,"June 7, 2019",true
263,Miriam Valverde,"Says immigrant military service members applying for U.S. citizenship ""are getting rejected at higher numbers than those who are not veterans.""",Tulsi Gabbard,"June 7, 2019",true
264,D.L. Davis,"""We saw the prison population expand and vacancy rates for correctional officers go from 2.9% to 15.2%"" over the last eight years.",Chris Taylor,"June 4, 2019",true
265,Tom Kertscher,"""We beat the NRA with tough, tough gun laws"" in Colorado.",John Hickenlooper,"May 30, 2019",true
266,Louis Jacobson,"""In fact, ‘high Crimes and Misdemeanors’ is not defined in the Constitution and does not require corresponding statutory charges. The context implies conduct that violates the public trust—and that view is echoed by the Framers of the Constitution and early American scholars.""",Justin Amash,"May 29, 2019",true
267,Jill Terreri,"""I actually in 2005 ran on Medicare for all.""",Kirsten Gillibrand,"• May 22,",true
268,Louis Jacobson,"""We’ve had a 30% increase in suicides in this country in just 15 years.""",Amy Klobuchar,"May 20, 2019",true
269,Gaëlle Fournier,"""Suicide is the second-leading cause of death among 15-19 year olds and 25-34 year olds in Missouri.""",Tracy McCreery,"May 15, 2019",true
270,Madlin Mekelburg,"""Texas actually leads in the number of (Confederate) monuments removed.""",Brandon Creighton,"May 10, 2019",true
271,Gaëlle Fournier,"""Over 30 states passed the legislation to ban powdered alcohol,"" and Missouri is not one of them",Patricia Pike,"May 10, 2019",true
272,John Kruzel,"""I’m one of the first guys to introduce a climate change bill, way, way back in ‘87.""",Joe Biden,"May 8, 2019",true
273,Eric Litke,"""99.4% of businesses in Wisconsin are small businesses,"" and they employ ""nearly half of our workforce.""",Ron Johnson,"May 7, 2019",true
274,Yanqi Xu,"""You've got millions of families paying 40, 50, 60% of their limited incomes to put a roof over their heads.""",Bernie Sanders,"May 2, 2019",true
275,Mica Soellner,"""The unemployment rate for Wisconsin workers has reached historic lows. It’s never been this low before, ever, ever, ever.""",Donald Trump,"May 2, 2019",true
276,Miriam Valverde,"Speaking of the financial crisis that gained traction in 2007, ""I talked about it to anyone who would listen, a crisis is coming.""",Elizabeth Warren,"April 30, 2019",true
277,Jill Terreri,"""The enumeration clause speaks to the count of every individual, and not just Americans, not just citizens.""",Letitia James,"• April 30,",true
278,Kennedy Simone,"""All the ponds in Missouri for which we have data are causing groundwater contamination. … This is a statewide issue.""",Maxine Lipeles,"April 26, 2019",true
279,Madlin Mekelburg,"Says 74% of people in Texas are ""crammed into 4% of the land.""",Bennett Sandlin,"April 26, 2019",true
280,Emmarie Huetteman,"""Big pharmaceuticals pay off — they literally pay off — generics to keep the prices and the competition off the market.""",Amy Klobuchar,"April 25, 2019",true
281,Paul Specht,"Says ""5 out of 10"" GOP candidates don’t live in North Carolina’s 9th Congressional District.",Stony Rushing,"April 25, 2019",true
282,Ellie French,"""In my own state of Vermont, from the very first days of our state's history, what our Constitution says is that everybody can vote. That is true. So people in jail can vote.""",Bernie Sanders,"April 24, 2019",true
283,Al Bernardi,"""I was the only member of the Senate – Republican or Democrat – who has consistently voted against efforts to use the so called ‘nuclear option’ to change the rules of the Senate.""",Joe Manchin,"April 24, 2019",true
284,Stephanie Alvaro,"""West Virginia’s exports increased for the second year in a row in 2018, reaching $8.1 billion. Additionally, West Virginia’s export growth rate was 14.2%, nearly double the national average of 7.6%.""",West Virginia Republican Party,"April 24, 2019",true
285,Al Bernardi,"""Our state has fewer science, technology, engineering and math graduates than any neighboring state.""",E. Gordon Gee,"April 24, 2019",true
286,Madlin Mekelburg,"""Since 2011, we have documentation of 1,671 dead bodies we have recovered in Texas, many in Brooks County.""",Dan Patrick,"April 23, 2019",true
287,Amy Sherman,"""The 2008 election was the first election in which voters of color comprised over 25 percent of the electorate, and that number is going up.""",Mac Heller,"April 23, 2019",true
288,Bill McCarthy,"""Currently, 23 percent of our military's infrastructure is graded as 'poor' while 9 percent is 'failing.'""",Allen Thomas,"April 23, 2019",true
289,Jill Terreri,"""In New York State, Democrats blocked a Bill expanding College Tuition for Gold Star families after approving aid for illegal immigrants.""",Donald Trump,"• April 20,",true
290,Madlin Mekelburg,"""There have been zero reported instances of any child born alive after an abortion in Texas.""",Donna Howard,"April 18, 2019",true
291,Catherine Harrington,"The Affordable Care Act ""provided over 200,000 West Virginians with health care coverage.""",West Virginia Democratic Party,"April 17, 2019",true
292,D.L. Davis,"""Wisconsin (has) the highest infant mortality rate for black babies nationwide.""",Shelia Stubbs,"April 16, 2019",true
293,Madlin Mekelburg,"""Like every budget passed by the Senate since I have been lieutenant governor, Senate Bill 1 is within the spending limit set by the Texas Constitution.""",Dan Patrick,"April 16, 2019",true
294,Bill McCarthy,"Says all North Carolina teachers do not currently get a ""duty free lunch break.""",John Torbett,"April 16, 2019",true
295,Zara McDowell-Barker,"""Missouri ranks 45th in the nation in per capita state fiscal support for higher education and Missouri State is last among Missouri schools.""",Clif Smart,"April 10, 2019",true
296,Mica Soellner,"""About 80 percent of (the manufacturing and agriculture) tax credit goes to claimants who are making $1 million or more.""",Daniel Riemer,"April 4, 2019",true
297,Madlin Mekelburg,"""Right now, 1 in 4 Texas women of reproductive age are uninsured, totaling 1.5 million Texas women.""",John Bucy III,"March 29, 2019",true
298,Jill Terreri,"For Cabinet posts, ""I have the best voting record against Trump nominees of anyone else running for president""",Kirsten Gillibrand,"• March 29,",true
299,Matthew Riley,"Says an ICE detainer request ""is not a valid warrant.""",Quentin Miller,"March 28, 2019",true
300,Mica Soellner,"29 states still don’t have ""comprehensive protections"" for people in the LGBTQ community.",Tammy Baldwin,"March 28, 2019",true
301,Sidney Steele,"Says ""zero"" African Americans have presented to the House Budget Committee in 2019.",Tommie Pierson Jr.,"March 26, 2019",true
302,Magdaline Duncan,"""We are always going to need architects, doctors, we’re going to need professionals with four-year degrees. But 65 to 70 percent of the people in Missouri don’t have degrees.""",Mike Parson,"March 22, 2019",true
303,Eric Litke,"""Over the last eight years, we’ve shown that even though we’ve cut taxes by $8 billion, revenues continue to grow.""",John Nygren,"March 21, 2019",true
304,Chris Nichols,"California has ""the largest death row in the Western Hemisphere, the largest death row in the United States of America — two times the size of the next largest state: Florida.""",Gavin Newsom,"March 13, 2019",true
305,Jon Greenberg,"The Boeing 737 Max 8, the type of plane that crashed in Ethiopia, continues to fly in the United States, despite the FAA saying ""software updates are likely coming.""",Elizabeth Warren,"March 12, 2019",true
306,Bill McCarthy,"""Since 2011, the gap in high school graduation rates between African-American students and all students has been cut in half, from 6.4 percent to 3.1 percent.""",Phil Berger,"March 7, 2019",true
307,Sidney Steele,"""We maintain this (Missouri highway) system with one of the lowest levels of funding in the country.""",Mike Parson,"March 7, 2019",true
308,Warren Fiske,"Virginia House ""Republicans have had more African-Americans on key committees than when the Democrats were in control.""",Chris Jones,"March 5, 2019",true
309,Erica Anderson,"West Virginia has ""the nation’s lowest workforce participation rate, which hovers around 50 percent, when the national average is about 63 percent.""",E. Gordon Gee,"February 27, 2019",true
310,Chris Nichols,"""More than a million Californians"" do not have ""clean water to bathe in or drink.""",Gavin Newsom,"February 14, 2019",true
311,Warren Fiske,"""Today’s minimum wage worker making $7.25 an hour has less buying power than a minimum wage worker in the 1960s.""",Bobby Scott,"February 13, 2019",true
312,Tom Kertscher,"""I have more military experience than anybody who’s arrived behind that desk since George H.W. Bush.""",Pete Buttigieg,"February 12, 2019",true
313,Warren Fiske,"On extreme-risk guns laws, ""This idea has passed Republican legislatures in other states and has been signed by Republican governors.""",Ralph Northam,"January 23, 2019",true
314,Paul Specht,"A bill passed by GOP legislators ""makes it harder to prosecute people and groups that violate campaign finance laws.""",Roy Cooper,"January 14, 2019",true
315,Jill Terreri,"""The facts are, the majority of opioids and all kinds of other things that are connected to the opioids are coming through the point of entry.""",Nita Lowey,"• January 14,",true
316,Jill Terreri,"New York has passed ""the best paid family leave"" program in the United States of America.",Andrew Cuomo,"• January 7,",true
317,Morgan Keith,"The National Defense Authorization Act for fiscal year 2019 ""includes the largest pay raise in nearly 10 years.""",Roy Blunt,"December 13, 2018",true
318,Shannon MacNeil,"""Adjusting for inflation, West Virginia’s median household income has not grown in a decade.""",Mike Romano,"December 12, 2018",true
319,Liz Newton,"The poverty rate in West Virginia ""was 19.1 percent, the fourth-highest in the country.""",Mike Romano,"December 10, 2018",true
320,Jill Terreri,"""There is nothing that we have done on Amazon that we have not done with hundreds of other projects.""",Andrew Cuomo,"• December 7,",true
321,Julia Mellett,"""In 2017, West Virginia’s $43,469 median household income was $16,867 below the national average, ranking 50th.""",Mike Romano,"December 7, 2018",true
322,Kyra Haas,"Says Ann Coulter said, ""I am a settler. I am descended from settlers — not from immigrants.""",Bloggers,"December 6, 2018",true
323,Jamie Green,"At General Motors, CEO Mary Barra ""took home almost 22 MILLION DOLLARS last year alone (295x your company's average employee).""",Richard Ojeda,"December 6, 2018",true
324,Kristen Mohammadi,"The United States ""spends more on potato chips than we do on ALL energy R&D.""",David McKinley,"December 6, 2018",true
325,Ryan Hanrahan,"Missouri ""had the largest amount of millennial Democrats running than any other state in the country.""",Crystal Quade,"December 6, 2018",true
326,Titus Wu,"""In fact 7 out of 10 new jobs in America are created by small businesses.""",Jason Smith,"November 19, 2018",true
327,Warren Sterling,"""Middle-class income rose to a record level in 2017 as the strong economy lifted the fortunes of more Americans.""",West Virginia Republican Party,"November 15, 2018",true
328,Douglas Soule,"""We have lost more lives in the last two years"" due to opioids ""than all of the lives lost during the Vietnam War.""",Richard Ojeda,"November 15, 2018",true
329,Kristen Mohammadi,"Says Joe Manchin ""refused to commit to Kavanaugh until AFTER the Senate had the votes.""",Patrick Morrisey,"November 15, 2018",true
330,Ciara O'Rourke,Trump supporters are heading to the border as the migrant caravan approaches.,Bloggers,"November 8, 2018",true
331,Jill Terreri,"""Do you know that New York State pays out way more than they ever get back?""",Nate McMurray,"• November 2,",true
332,Adrianne Uphold,"""West Virginia added the highest percentage of new construction jobs in 2017 in the United States, at 14.4%. This amounted to 4,300 additional jobs! In fact, #WV was the only state with double-digit growth!""",West Virginia Republican Party,"November 2, 2018",true
333,Matt Minard,"""Household income among Hispanic Americans has just set a new record high.""",Donald Trump,"November 1, 2018",true
334,Davis Versprille,"West Virginia ""has the highest overdose rate per capita of any state in our nation.""",Joe Manchin,"November 1, 2018",true
335,John Kruzel,"""Matt Rosendale supports plans that don’t have to cover (pre-existing conditions).""",Jon Tester,"October 31, 2018",true
336,Jill Terreri,"On spending growth under Gov. Andrew Cuomo: ""Despite the fact that you continue to suggest that you’ve been able to hold the two percent, you haven’t.""",Marc Molinaro,"• October 26,",true
337,Sten Spinella,"""My opponent is endorsed by Citizens United.""",Claire McCaskill,"October 25, 2018",true
338,Joseph Kennedy,"""Thousands of folks are opening West Virginia E-ZPass accounts.""",Jim Justice,"October 24, 2018",true
339,Douglas Soule,"""Black lung cases are at a 25-year high.""",Joe Manchin,"October 23, 2018",true
340,Patrick Orsagos,"""The poverty rates for African Americans and Hispanic Americans -- it’s been incredible, they’ve all reached their lowest levels in the history of our country.""",Donald Trump,"October 23, 2018",true
341,Amy Sherman,"Says Rick Scott’s ""hospital company stole millions, defrauding the military’s health care program.""",VoteVets.org,"October 23, 2018",true
342,Bill McCarthy,"""Mark Harris has said he would abolish the Department of Education.""",Dan McCready,"October 21, 2018",true
343,Jill Terreri,"""He even supports putting a female inmate in shackles during childbirth.""",Andrew Cuomo,"• October 19,",true
344,W. Gardner,"Says ""only one other senator from either party over the last 25 years"" has ""a worse record on bipartisanship"" than Ted Cruz.",Beto O'Rourke,"• October 18,",true
345,D.L. Davis,"""Leah Vukmir OPPOSES Buy American legislation.""",Democratic Party of Wisconsin,"October 17, 2018",true
346,Matt Minard,"In West Virginia, ""personal income tax collections (were) up 14% from 2017.""",David McKinley,"October 11, 2018",true
347,Hannah Archambault,"""Since passage of the Tax Cuts and Jobs Act, Walmart 'increased their starting wage to $11/hr & has given about $400 million in bonuses.'""",Ann Wagner,"October 5, 2018",true
348,Rashaan Ayesh,Most of Kathy Manning’s donors are from out-of-state.,Ted Budd,"September 26, 2018",true
349,Warren Fiske,"""The national economy was strong in its largest expansion of private sector jobs before President Trump came into office.""",Tim Kaine,"September 25, 2018",true
350,Jill Terreri,"""I think I received more votes in the Democratic primary than any governor in history.""",Andrew Cuomo,"• September 20,",true
351,Chris Nichols,"""Close to half of the children"" in California are ""at or near poverty,"" when you consider cost-of-living.",Gavin Newsom,"September 19, 2018",true
352,Miriam Valverde,"Says Sean Hannity told listeners of his radio show that ""Beto O’Rourke is asking for help in getting undocumented to vote.""",Bloggers,"September 14, 2018",true
353,Hannah Archambault,"Says a Josh Hawley lawsuit ""would take away important prescription drug coverage for seniors through Medicare and end all of the consumer protections under the ACA.""",Claire McCaskill,"September 13, 2018",true
354,Miriam Valverde,Says the Trump administration transferred $10 million from FEMA to ICE.,Jeff Merkley,"September 13, 2018",true
355,W. Gardner,"Says Texas ""high school graduation rates are at all-time highs.""",Greg Abbott,"• September 7,",true
356,Anja Martin,"""For only the second time since 2000, there are more job openings than Americans who are unemployed.""",West Virginia Republican Party,"August 31, 2018",true
357,Lili Zecevic,"""This year West Virginia produced more AmeriCorps members than any other state.""",Joe Manchin,"August 31, 2018",true
358,Jill Terreri,"Says he’s a ""small-town supervisor who has kept a balanced budget, who has increased surpluses, who has led us to the highest credit rating our town has ever had.""",Nate McMurray,"• August 29,",true
359,Kiannah Sepeda-Miller,"""If you are a gun store owner and you decide to go out of business … you right now are allowed to convert your entire gun store inventory to ‘personal use’ and once it is a personal use weapon, you can sell it without background checks.""",Tammy Duckworth,"August 26, 2018",true
360,Warren Sterling,"""The American economy is continuing its longest monthly streak of job growth in history, with 3.9 million jobs added since President Trump was elected.""",West Virginia Republican Party,"August 23, 2018",true
361,W. Gardner,"Says Beto O’Rourke ""has a criminal record that includes DWI and burglary arrests.""",Silvestre Reyes,"• August 22,",true
362,Rashaan Ayesh,"""Apple and Amazon already operate in many states that require levels of voter ID.""",Civitas Institute,"August 22, 2018",true
363,W. Gardner,"""I don’t take a dime of PAC money.""",Beto O'Rourke,"• August 20,",true
364,Jennifer Walter,"Says Leah Vukmir ""claimed the open records law didn't apply to her, got sued, lost and cost taxpayers $15,000 in legal fees.""",Club for Growth,"August 14, 2018",true
365,Miriam Valverde,"""One out of every 30 people in the Greater Boston area is an illegal alien.""",Jeff Sessions,"July 31, 2018",true
366,W. Gardner,"Says he’s ""never voted ‘present’ in the House instead of taking a yes or no position.",Roger Williams,"• July 26,",true
367,Miriam Valverde,"In 2017, ICE ""arrested more than 127,000 illegal immigrants with criminal convictions or facing charges of breaking our nation's’ laws,"" and removed nearly 5,000 gang members.",Mike Pence,"July 25, 2018",true
368,Bill McCarthy,"""In December of 2017, the Prince William board of supervisors had a meeting ... (Corey Stewart) skipped that meeting to go campaign in Alabama for Roy Moore to be a U.S. senator … You haven't disavowed Roy Moore's name yet.""",Tim Kaine,"July 24, 2018",true
369,Chris Nichols,"""Let’s talk about the facts and where we are today. There are still nearly 2,600 children who are separated from their parents"" due to the Trump administration’s zero-tolerance policy.",Kamala Harris,"July 19, 2018",true
370,W. Gardner,"""The Railroad Commission of Texas has nothing to do with railroads.""",Roman McAllen,"• July 19,",true
371,Tom Kertscher,"""The three wealthiest people"" own ""more wealth than the bottom half of the American people.""",Bernie Sanders,"July 19, 2018",true
372,Jon Greenberg,"Since 2014, ""each year, (NATO) nations have been increasing their contributions.""",John Kerry,"July 12, 2018",true
373,John Kruzel,"""There isn't a system"" for reuniting families separated under Trump’s zero tolerance border policy.",Rachel Maddow,"June 29, 2018",true
374,Amy Sherman,"""Migrant mother and ‘crying girl’ on Time cover never separated.""",The Gateway Pundit,"June 25, 2018",true
375,Tom Kertscher,"""Since taking office, we have enacted more than $8 billion in cumulative tax relief.""",Scott Walker,"June 22, 2018",true
376,Kiannah Sepeda-Miller,"""Under Emanuel, CPS has become the most understaffed school district in Illinois.""",Troy LaRaviere,"June 21, 2018",true
377,John Kruzel,"""When you tally up their representation in Congress and governorships, the Democrats almost have their lowest representation in about 100 years.""",Fareed Zakaria,"June 15, 2018",true
378,W. Gardner,"Says most of Austin’s biggest parks have recycling though as ""many as 293 out of 300"" Austin city ""parks have no recycling, including almost every neighborhood park.""",Texas Campaign for the Environment,"• June 8,",true
379,Amy Sherman,"""Ohio's (payday lending) laws are now the worst in the nation. Things have gotten so bad that it is legal to charge 594 percent interest on loans.""",Richard Cordray,"June 8, 2018",true
380,W. Gardner,"Says ""our indicted Attorney General Ken Paxton is back to being the only statewide official in the country under indictment.""",Justin Nelson,"• June 7,",true
381,Louis Jacobson,"""We’ve been down this road before—blanket protectionism is a big part of why America had a Great Depression.""",Ben Sasse,"May 31, 2018",true
382,W. Gardner,"""It’s against the law in Texas to let any loaded gun get in the hands of a child.""",Dan Patrick,"• May 30,",true
383,Amy Sherman,"""Democrats mistakenly tweet 2014 pictures from Obama’s term showing children from the Border in steel cages.""",Donald Trump,"May 29, 2018",true
384,Dan Clark,"""Senator Cryin’ Chuck Schumer fought hard against the Bad Iran Deal, even going at it with President Obama, & then Voted AGAINST it! Now he says I should not have terminated the deal""",Donald Trump,"May 24, 2018",true
385,Louis Jacobson,"""Taking into account inflation, the federal minimum wage is actually worth less than what it was worth 50 years ago.""",Tina Smith,"May 22, 2018",true
386,Manuela Tobias,"""You know what Amazon paid in federal income taxes last year? Zero.""",Bernie Sanders,"May 3, 2018",true
387,John Kruzel,"Says Mitt Romney is using ""a million of his presidential campaign dollars to finance his Utah Senate race.""",Jenny Wilson,"April 27, 2018",true
388,Dan Clark,"After the minimum wage for tipped workers was raised in Maine, the state ""reversed that decision due to restaurant employees organizing en masse against the measure.""",James Tedisco,"April 26, 2018",true
389,Dan Clark,"""Black and Latino people in NYC are arrested at TEN times the rate of white people for virtually the same rate of marijuana usage.""",Kirsten Gillibrand,"April 25, 2018",true
390,Chris Nichols,"""A majority of Americans now live in states where they have decided to legalize cannabis,"" including recreational and medical marijuana.",John Chiang,"April 19, 2018",true
391,Chris Nichols,"""Here are the facts: there is no massive wave of migrants pouring into California. Overall immigrant apprehensions on the border last year were as low as they’ve been in nearly 50 years (and 85 percent of the apprehensions occurred outside of California).""",Jerry Brown,"April 13, 2018",true
392,Dan Clark,"New York has ""among the highest tax burdens of any state in the nation""",Marc Molinaro,"April 12, 2018",true
393,Louis Jacobson,"West Virginia ""has the highest overdose death rate in the nation.""",Evan Jenkins,"March 23, 2018",true
394,Dan Clark,"""In one day of fundraising I received more small donor (contributions) than Andrew Cuomo received in seven years.""",Cynthia Nixon,"March 22, 2018",true
395,Chris Nichols,"""California is 49th out of 50 in the United States in per capita housing units. Only Utah can lay claim to being lowest in per capita production.""",Gavin Newsom,"March 21, 2018",true
396,Dan Clark,"""Half of the American women who are murdered are killed by their intimate partners.""",Andrew Cuomo,"March 16, 2018",true
397,W. Gardner,"Says ""PTA meetings are now being conducted to help parents tell their kids"" that if a guy with an AR-15 walks into their classroom, ""you are supposed to create as much chaos as you possibly can. They want you to scream and yell and dance around and throw books and just keep moving.""",Beto O'Rourke,"• March 15,",true
398,Miriam Valverde,Says China and Singapore impose the death penalty on drug dealers.,Donald Trump,"March 14, 2018",true
399,Amy Sherman,"Says Richard Cordray directed an Ohio commission to ""permit an armed group to have a rally on the statehouse grounds, even taking the extraordinary step of assuming personal responsibility for waiving an insurance requirement in the event of an incident.""",Dennis Kucinich,"March 13, 2018",true
