,author,statement,source,date,target
355,Ciara O'Rourke,A photo shows Kyle Rittenhouse wearing a “Klan outfit.”,Viral image,"November 19, 2021",pants-fire
356,Ciara O'Rourke,“Trump in the White House!”,Facebook posts,"November 18, 2021",pants-fire
357,Ciara O'Rourke,The military took over the mainstream media.,Facebook posts,"November 18, 2021",pants-fire
358,Ciara O'Rourke,“Military arrests former President George W. Bush.”,Viral image,"November 18, 2021",pants-fire
359,Ciara O'Rourke,“NAVY SEALs raid cargo ship full of smuggled children.”,Viral image,"November 18, 2021",pants-fire
360,Ciara O'Rourke,Says Kamala Harris said only vaccinated people are hospitalized and dying from COVID-19.,Viral image,"November 17, 2021",pants-fire
361,Samantha Putterman,"A new Facebook/Meta rule allows the company to use people’s photos without their permission, and posting a notice on your page will stop it from doing so.",Facebook posts,"November 17, 2021",pants-fire
362,Monique Curet,Actor Macaulay Culkin died from a heroin overdose.,TikTok posts,"November 16, 2021",pants-fire
363,Tom Kertscher,"""Children are 50 times more likely to be killed by the Covid vaccines than by the virus itself.""",Viral image,"November 15, 2021",pants-fire
364,Madison Czopek,“Wife of Pfizer’s CEO dies after complications from the vaccine.”,Conservative Beaver,"November 15, 2021",pants-fire
365,Warren Fiske,“The infrastructure bill itself is only 10% true infrastructure.”,Bob Good,"November 15, 2021",pants-fire
366,Louis Jacobson,"""During the AIDS crisis, can you imagine if gay men and intravenous drug users … had they been pariahs the way the non-vaccinated are? But it would've been inconceivable.""",Dennis Prager,"November 11, 2021",pants-fire
367,Tom Kertscher,"""There is no added safety to the public if you're vaccinated.""",Viral image,"November 11, 2021",pants-fire
368,Gabrielle Settles,The military arrested “bedridden Gavin Newsom.”,Bloggers,"November 11, 2021",pants-fire
369,Ciara O'Rourke,The deaths at the Astroworld festival were part of a satanic ritual.,Facebook posts,"November 9, 2021",pants-fire
370,Louis Jacobson,"In the infrastructure bill that just passed the House, “only 10% is actual infrastructure.”",Lisa McClain,"November 8, 2021",pants-fire
371,Ciara O'Rourke,"“CEO of Pfizer arrested, charged with fraud.”",Bloggers,"November 8, 2021",pants-fire
372,Monique Curet,"""Elon Musk to donate $250 billion for reparations to African Americans in U.S.""",Instagram posts,"November 5, 2021",pants-fire
373,Jill Terreri,Product shortages are manufactured; goods are stuck in warehouses.,TikTok posts,"• November 4,",pants-fire
374,Ciara O'Rourke,President Joe Biden changed suits during his visit to the Vatican.,Viral image,"November 3, 2021",pants-fire
375,Amy Sherman,“There are over 1 million phantom voters on the Florida voter rolls.”,Roger Stone,"November 3, 2021",pants-fire
376,Bill McCarthy,"“Jan. 6 is being used as a pretext to strip millions of Americans, disfavored Americans, of their core constitutional rights.”",Tucker Carlson,"November 2, 2021",pants-fire
377,Monique Curet,“Virginia man arrested for having Minecraft worlds that were exact replicas of classified U.S. military bases.”,Facebook posts,"November 2, 2021",pants-fire
378,Kiannah Sepeda-Miller,"The migrant caravan from Tapachula, Mexico “is the population of Minneapolis.”",Mary Miller,"October 31, 2021",pants-fire
379,Monique Curet,“Japan drops vax rollout”,Hal Turner Radio Show,"October 29, 2021",pants-fire
380,Ciara O'Rourke,"Says a CNN headline said, “In And Out is the fast food of white supremacists.”",Viral image,"October 29, 2021",pants-fire
381,Ciara O'Rourke,“Trump is in White House! He promises to lock up Hillary!”,Facebook posts,"October 29, 2021",pants-fire
382,Monique Curet,“Muslim figure: We must have pork-free menus or we will leave U.S.”,Facebook posts,"October 29, 2021",pants-fire
383,Ciara O'Rourke,“Navy SEALs arrested Hillary Clinton.”,Facebook posts,"October 29, 2021",pants-fire
384,Ciara O'Rourke,“Alec Baldwin arrested for first-degree murder and possession of child pornography.”,Viral image,"October 29, 2021",pants-fire
385,Samantha Putterman,Says Marjorie Taylor Greene tweeted: “People can’t really be convicted on such flimsy circumstantial evidence as ‘having a similar gait’ or ‘owning the identical shoes’ or ‘being in DC and not having any alibi for that time’ can they?! I don’t recognize this America.”,Tweets,"October 28, 2021",pants-fire
386,Samantha Putterman,An image of a newspaper article says “True Bethel Baptist Church becomes the first church in NYS to receive a liquor license.”,Instagram posts,"October 28, 2021",pants-fire
387,Ciara O'Rourke,The Anti-Defamation League classified “Let’s go Brandon” as hate speech.,Viral image,"October 28, 2021",pants-fire
388,Krishnan Anantharaman,"“If Bezos has 200 billion dollas, and there’s 7 billion people on earth, why can’t we each get a billion and (he’d) be left with 193 billion dollas?”",Instagram posts,"October 28, 2021",pants-fire
389,Tom Kertscher,Says Dr. Anthony Fauci planned the AIDS epidemic.,Instagram posts,"October 28, 2021",pants-fire
390,Ciara O'Rourke,"“Biden resigned, Pelosi was detained.”",Viral image,"October 28, 2021",pants-fire
391,Monique Curet,“The White House referred to Christmas trees as Holiday Trees for the first time this year.”,Facebook posts,"October 27, 2021",pants-fire
392,Ciara O'Rourke,“Trump has been reinstated.”,Facebook posts,"October 26, 2021",pants-fire
393,Ciara O'Rourke,The military raided Hunter Biden’s home.,Facebook posts,"October 26, 2021",pants-fire
394,Ciara O'Rourke,"“Clintons, Powell, and Hunter Biden have already undergone military tribunals.”",Facebook posts,"October 26, 2021",pants-fire
395,Ciara O'Rourke,"Says Halyna Hutchins tweeted, “I have information that will lead to Hillary Clinton’s arrest.”",Viral image,"October 25, 2021",pants-fire
396,Ciara O'Rourke,“Halyna Huchins’ next project was documentary on Hollywood pedophile rings.”,Viral image,"October 25, 2021",pants-fire
397,Ciara O'Rourke,“Biden flashed the white power sign while a black man was asking him a question.”,Viral image,"October 22, 2021",pants-fire
398,Monique Curet,"Pathologists found ""a host of non-biological components ... in the blood of vaccinated people,” including graphene chips and nanochips.",Bloggers,"October 22, 2021",pants-fire
399,Monique Curet,“Corona PCR ‘test’ is implanting a microchip.”,Facebook posts,"October 21, 2021",pants-fire
400,Ciara O'Rourke,A video shows “the COVID-19 vaccine when it hits your blood.”,Instagram posts,"October 21, 2021",pants-fire
401,Tom Kertscher,"COVID-19 vaccines contain “RNA-modifying transhumanism nanotechnology.""",Carrie Madej,"October 21, 2021",pants-fire
402,Bill McCarthy,“The Canadian government threatens to fire any government employee who uses ‘Let's Go Brandon’ in communications.”,Facebook posts,"October 20, 2021",pants-fire
403,Ciara O'Rourke,Says Christopher Miller is “in charge of the military.”,Facebook posts,"October 20, 2021",pants-fire
404,Gabrielle Settles,Photo of vaccine package with 2018 date stamp shows COVID-19 outbreak was planned.,Hal Turner Radio Show,"October 20, 2021",pants-fire
405,Ciara O'Rourke,“Mass media destroyed! Blackout for mass arrests event!”,Facebook posts,"October 20, 2021",pants-fire
406,Samantha Putterman,A nurse who fainted after receiving the COVID-19 vaccine died from the vaccination.,Instagram posts,"October 20, 2021",pants-fire
407,Bill McCarthy,"Desmond Tutu died on Oct. 20, 2021.",Tweets,"October 20, 2021",pants-fire
408,Ciara O'Rourke,"A new federal program “is giving homeowners up to $3,708 every year.”",Bloggers,"October 19, 2021",pants-fire
409,Noah Y.,There is an “epidemic of plane crashes linked to vaccine-related strokes in pilots.”,Facebook posts,"• October 19,",pants-fire
410,Amy Sherman,Democrats “manufactured votes from low income voters to steal the battleground states.”,The Gateway Pundit,"October 19, 2021",pants-fire
411,Samantha Putterman,Says Hunter Biden “was hanged at Gitmo.”,Facebook posts,"October 18, 2021",pants-fire
412,Gabrielle Settles,Pfizer vaccine contains living particles that can germinate to cause sickness.,Facebook posts,"October 15, 2021",pants-fire
413,Ciara O'Rourke,"“Bill Clinton death ruled a homicide, death by poison.”",Viral image,"October 15, 2021",pants-fire
414,Tom Kertscher,Dr. Anthony Fauci and U.S. health officials plotted “for a new avian flu virus to enforce universal flu vaccination.”,The Gateway Pundit,"October 14, 2021",pants-fire
415,Ciara O'Rourke,The Pfizer COVID-19 vaccines contain a deadly parasite.,Viral image,"October 13, 2021",pants-fire
416,Bill McCarthy,A photo shows paleontologists in Greece discovering the skeleton of a giant.,Facebook posts,"October 12, 2021",pants-fire
417,Warren Fiske,“Terry (McAuliffe) calls in his friend Joe Biden to actually put the DOJ on Virginia parents.”,Glenn Youngkin,"October 12, 2021",pants-fire
418,Bill McCarthy,Facebook planted Frances Haugen as its own pretend whistleblower.,Viral image,"October 8, 2021",pants-fire
419,Tom Kertscher,"“CDC numbers” show that among children, the Pfizer and Moderna COVID-19 vaccines have a death rate “174 times higher” than the COVID-19 death rate.",Tweets,"October 7, 2021",pants-fire
420,Gabrielle Settles,“COVID internment camps announced in America: Tennessee governor signs EO authorizing National Guard to carry out COVID medical kidnappings.”,TikTok posts,"October 7, 2021",pants-fire
421,Noah Y.,"“This ‘infrastructure bill’ on page 2,385 presents a federal property tax of 3 percent on all homes and land - both residential and commercial.”",Facebook posts,"• October 4,",pants-fire
422,Gabrielle Settles,"""Millions have died from COVID injections.""",Bloggers,"October 1, 2021",pants-fire
423,Amy Sherman,Arizona “could decertify” the 2020 presidential election,Facebook posts,"September 29, 2021",pants-fire
424,Amy Sherman,Says Biden “didn’t win in Arizona. He lost in Arizona based on the forensic audit.”,Donald Trump,"September 28, 2021",pants-fire
425,Tom Kertscher,"""Pfizer vaccine kills more people than it saves.""",Steve Kirsch,"September 22, 2021",pants-fire
426,Ciara O'Rourke,“The CDC and county health officials have obtained 2020 Census records to enhance their vaccination enforcement protocols.”,Bloggers,"September 21, 2021",pants-fire
427,Gabrielle Settles,Photo shows Rihanna is pregnant,Facebook posts,"September 16, 2021",pants-fire
428,Gabrielle Settles,Says 2010 video clip showing coffins in a field proves “COVID was planned.”,Facebook posts,"September 16, 2021",pants-fire
429,Ciara O'Rourke,“Biden orders VA to withhold benefits from unvaccinated veterans.”,Viral image,"September 14, 2021",pants-fire
430,Isabella Fertel,"""California Has 1.8M More Registered Voters Than It Should”",Election Integrity Project California,"September 14, 2021",pants-fire
431,Ciara O'Rourke,Says the defense secretary texted all active military personnel saying they needed to get vaccinated by the following morning or “be court martialed.”,Instagram posts,"September 14, 2021",pants-fire
432,Noah Y.,“27 U.S. Air Force pilots resign over COVID-19 vaccination mandate.”,Facebook posts,"• September 10,",pants-fire
433,Ciara O'Rourke,Photo shows a Chinese restaurant sign that says “F--- DeSantis.”,Instagram posts,"September 9, 2021",pants-fire
434,Ciara O'Rourke,“Military arrests Hunter Biden!”,Bloggers,"September 8, 2021",pants-fire
435,Madison Czopek,“Bill Gates calls for the withdrawal of all Covid-19 Vaccines; ‘The vaccines are far more dangerous than anyone imagined.’”,Bloggers,"September 7, 2021",pants-fire
436,Gabrielle Settles,"Following Hurricane Ida, animals from Turtle Back Zoo in New Jersey are “fleeing the premises.”",Facebook posts,"September 2, 2021",pants-fire
437,Madison Czopek,"Walmart is “kidnapping kids” and selling them, and this can be proven by searching “girls shoes $5,000” on Walmart.com.",Facebook posts,"August 30, 2021",pants-fire
438,Gabrielle Settles,“The Biden White House had no representative” who came to honor the return of the 13 service members’ remains at Dover Air Force Base.,Instagram posts,"August 30, 2021",pants-fire
439,Ciara O'Rourke,“No one has died of cancer or heart disease since the COVID-19 thing started.”,Viral image,"August 27, 2021",pants-fire
440,Bill McCarthy,The bomb threat near the U.S. Capitol on Aug. 19 was a false flag.,Tweets,"August 24, 2021",pants-fire
441,Madeline Heim,“A Milwaukee election employee even acknowledged dropping off just the margin of ballots needed for a Biden win at 3 a.m.”,Donald Trump,"August 23, 2021",pants-fire
442,Bill McCarthy,Joe Biden intentionally “let it fall apart” in Afghanistan because he “wants a couple hundred thousand more Ilhan Omars to come into America to change the body politic permanently.”,Charlie Kirk,"August 19, 2021",pants-fire
443,Ciara O'Rourke,The chaos at the Kabul airport as the Taliban took over Afghanistan’s capital was a “false flag event to provoke WW3.”,Instagram posts,"August 19, 2021",pants-fire
444,Jason Asenso,Image shows Harvard email terminating a student over social media accounts.,Viral image,"August 18, 2021",pants-fire
445,Ciara O'Rourke,Says “Nancy Pelosi has been executed.”,Viral image,"August 16, 2021",pants-fire
446,Laura Schulte,"Says of UW-Madison, ""It cost the university $50k (your tax dollars) to remove"" a rock considered by some a symbol of racism.",Rachel Campos-Duffy,"August 14, 2021",pants-fire
447,Ciara O'Rourke,“Rand Paul’s medical license was just revoked!”,Facebook posts,"August 13, 2021",pants-fire
448,Ciara O'Rourke,"Says Gen. David H. Berger said, “No mandatory vaccinations for my Marines.”",Facebook posts,"August 12, 2021",pants-fire
449,Tom Kertscher,Says the surge in COVID-19 cases is caused by “antibody mediated viral enhancement” from the COVID-19 vaccines.,Dan Stock,"August 11, 2021",pants-fire
450,Bill McCarthy,Says D.C. police officer Michael Fanone is the same person who was arrested after carrying a Confederate flag through the U.S. Capitol on Jan. 6.,Instagram posts,"July 30, 2021",pants-fire
451,Madison Czopek,The opening ceremony of the 2012 London Olympics predicted the COVID-19 pandemic.,Facebook posts,"July 30, 2021",pants-fire
452,Ciara O'Rourke,“U.S. military holding White House for Trump’s return.”,Facebook posts,"July 30, 2021",pants-fire
453,Jason Asenso,"""Kansas City Chiefs QB Patrick Mahomes has left training camp and says he will ‘not play another down in the NFL’ until the team changes their name.”",Facebook posts,"July 28, 2021",pants-fire
454,Tom Kertscher,“Don’t believe the hype that Florida” COVID-19 “numbers are up. It’s a blatant lie.”,Erin Marie Olszewski,"July 27, 2021",pants-fire
455,Tom Kertscher,"“Ambassador Susan Rice Tribunal, Gavin Newsom indicted.”",Facebook posts,"July 26, 2021",pants-fire
456,Jason Asenso,“Queen Elizabeth and her husband Prince Philip were found guilty in the disappearance of 10 native children from the Catholic-run Kamloops residential school”,Facebook posts,"July 23, 2021",pants-fire
457,Jon Greenberg,"""Income taxes are voluntary.""",Facebook posts,"July 23, 2021",pants-fire
458,Brandon Mulder,“Seventy four thousand... That’s how many mail-in ballots were recently found in Arizona that have NO clear record of being sent in.”,Texas GOP,"July 23, 2021",pants-fire
459,Tom Kertscher,"“Arizona and Georgia now have the proof,” Joe Biden is “not our elected president!”",Viral image,"July 22, 2021",pants-fire
460,Monique Curet,"“45,000 confirmed dead from the COVID-19 shots within three days… and they’ve covered it up.”",Instagram posts,"July 22, 2021",pants-fire
461,Kelsey Sena,“Americans not vaccinated before 2022 will be put in camps”,Instagram posts,"• July 22,",pants-fire
462,Tom Kertscher,"""Biden concedes 6 million votes.""",Facebook posts,"July 19, 2021",pants-fire
463,Kelsey Sena,"Olympic Village has cardboard beds “to prevent Olympians from having sex, and thus risk spreading (COVID-19).”",Tweets,"• July 19,",pants-fire
464,Katie Sanders,An image shows President Joe Biden touching Olivia Rodrigo’s shoulders during a White House press briefing.,Viral image,"July 16, 2021",pants-fire
465,Kelsey Sena,"Post says a recent bill passed, and “We get another stimulus check for $2500 at July 30, 2021”",Facebook posts,"• July 15,",pants-fire
466,Ciara O'Rourke,Says Haitian President Jovenel Moïse was going to “expose Clinton Foundation fraud” before he was assassinated.,Viral image,"July 13, 2021",pants-fire
467,D.L. Davis,“In 2020 we won (Wisconsin).”,Donald Trump,"July 6, 2021",pants-fire
468,Laura Schulte,Says Republican leaders “are working hard to cover up election corruption in Wisconsin.”,Donald Trump,"July 5, 2021",pants-fire
469,Samantha Putterman,A video shows an animal chip scanner detecting a microchip where a woman was vaccinated.,Instagram posts,"July 1, 2021",pants-fire
470,Bill McCarthy,“Muslim BTS fan accidentally plays the song 'Dynamite' instead of Azaan on loudspeakers at 4am; gets arrested.”,Instagram posts,"July 1, 2021",pants-fire
471,Kelsey Sena,Says Nancy Pelosi “said Trump is BEST PRESIDENT ever” and “holds new election” for him,Facebook posts,"• June 30,",pants-fire
472,Amy Sherman,“Facts have now come out to show conclusively” that the 2020 presidential election wasn’t legitimate.,Donald Trump,"June 29, 2021",pants-fire
473,Kiannah Sepeda-Miller,“Prairie State power plant is the cleanest coal-fired power plant in the nation.”,Rodney Davis,"June 27, 2021",pants-fire
474,Brandon Mulder,"The intent behind the bill recognizing Juneteenth as a federal holiday ""is to replace the Fourth of July.”",Matthew Rosendale,"June 25, 2021",pants-fire
475,Isabella Fertel,"“Maxine Waters just introduced a bill to re-name Memorial Day — George Floyd Day.""",Facebook posts,"June 25, 2021",pants-fire
476,Gabrielle Settles,"“Our legal president, President Trump, has signed a cease and desist order for the COVID vaccines.”",TikTok posts,"June 24, 2021",pants-fire
477,Ciara O'Rourke,Says Denzel Washington left the Democratic Party because he’s “had it with the lies.”,Viral image,"June 24, 2021",pants-fire
478,Amy Sherman,Georgia didn’t update its voter rolls prior to the 2020 presidential election; “this means we (you!) won the presidential election in Georgia.”,Donald Trump,"June 23, 2021",pants-fire
479,Ciara O'Rourke,“Military arrests Adam Schiff.”,Bloggers,"June 23, 2021",pants-fire
480,Jon Greenberg,"Says Greta Thunberg said, ""the climate crisis doesn’t exist.""",Instagram posts,"June 22, 2021",pants-fire
481,Warren Fiske,“I inherited the largest budget deficit in the history of the state from the Republicans.”,Terry McAuliffe,"June 15, 2021",pants-fire
482,Ciara O'Rourke,“Biden gets brutal impeachment.”,Facebook posts,"June 8, 2021",pants-fire
483,Tom Kertscher,Says Donald Trump signed the Insurrection Act and “still is president.”,Facebook posts,"June 4, 2021",pants-fire
484,Ciara O'Rourke,Video shows the Jan. 6 Capitol riot was a “completely peaceful protest.”,Bloggers,"June 4, 2021",pants-fire
485,Gabrielle Settles,Says a photo shows Michelle Obama as a man prior to marrying Barack Obama.,Instagram posts,"May 28, 2021",pants-fire
486,Andy Nguyen,"People with the COVID-19 vaccine are being ""tracked in real time via 5G cellular, and all that data can be hacked into to track you.""",Hal Turner Radio Show,"May 28, 2021",pants-fire
487,Michael Majchrowicz,"Says BLM activist Sasha Johnson tweeted, “The white man will not be our equal but our slave.”",Facebook posts,"May 28, 2021",pants-fire
488,Amy Sherman,“Boom! Georgia 1st to decertify election.”,Facebook posts,"May 27, 2021",pants-fire
489,Miriam Valverde,“Biden agrees to Pelosi's request to resign.”,Facebook posts,"May 26, 2021",pants-fire
490,Bill McCarthy,Arizona ballots were shredded and burned in a chicken farm fire.,Instagram posts,"May 25, 2021",pants-fire
491,Ciara O'Rourke,Says Anthony Fauci’s wife has “a secret plan to put psych drugs in drinking water” to get people vaccinated.,Instagram posts,"May 25, 2021",pants-fire
492,Brandon Mulder,"“Since removing the mask mandate two months ago, Texas has not reported a single COVID death. Not one.""",Lauren Boebert,"May 25, 2021",pants-fire
493,Ciara O'Rourke,"Says Chelsea Clinton tweeted, “The more I hear about Bill Gates behavior the more ashamed for him I feel. What kind of man pursues a physical relationship with an underling and has relations with her in their office???”",Viral image,"May 24, 2021",pants-fire
494,Gabrielle Settles,Photos show Joe Biden didn’t drive himself during an electric vehicle test drive.,Facebook posts,"May 20, 2021",pants-fire
495,Bill McCarthy,"The Biden White House has ""no one there. They don't travel. They don't go down to the border. They don't go overseas.""",Eric Trump,"May 20, 2021",pants-fire
496,Ciara O'Rourke,“The minions from ‘Despicable Me’ are based off of these Jewish children tortured by Nazis during the Holocaust.”,Viral image,"May 20, 2021",pants-fire
497,Steven Rascón,"Wearing face masks may cause ""pulmonary fibrosis"" and other health risks in children.",Facebook posts,"May 19, 2021",pants-fire
498,Ciara O'Rourke,“Biden is computer generated.”,Facebook posts,"May 19, 2021",pants-fire
499,Samantha Putterman,“Video shows U.S. Capitol Police gave protesters OK to enter.”,Facebook posts,"May 18, 2021",pants-fire
500,Ciara O'Rourke,Photo shows Kamala Harris pretending to board an official plane.,Viral image,"May 18, 2021",pants-fire
501,Ciara O'Rourke,Photo shows Joe Biden groping Jen Psaki.,Viral image,"May 18, 2021",pants-fire
502,Miriam Valverde,"""I don't think anybody is questioning the legitimacy of the presidential election.""",Kevin McCarthy,"May 14, 2021",pants-fire
503,Brandon Mulder,The voting rights bill “would register millions of illegal aliens to vote. It is intended to do that.”,Ted Cruz,"May 14, 2021",pants-fire
504,Amy Sherman,"“Watching the TV footage of those who entered the Capitol. … If you didn't know the TV footage was from Jan. 6, you would actually think it was a normal tourist visit.”",Andrew Clyde,"May 13, 2021",pants-fire
505,Bill McCarthy,"Says Chelsea Clinton tweeted, ""If Jesus were alive today he'd be working at Planned Parenthood.""",Facebook posts,"May 7, 2021",pants-fire
506,Tom Kertscher,"An ongoing audit of the 2020 presidential election in Arizona “showed Trump ahead by 250,000” votes, and “nearly 950,000 ballots are declared illegal, nearly all for Biden.”",Facebook posts,"May 7, 2021",pants-fire
507,Ciara O'Rourke,Says Nikki Haley “white-washed” her name because she thought it “would give her a better chance than the name Nimrata Randhawa.”,Viral image,"May 6, 2021",pants-fire
508,Amy Sherman,A spy plane was circling the building of the Arizona election audit.,Bloggers,"May 5, 2021",pants-fire
509,Ciara O'Rourke,"Says Kentucky Derby jockey John Velazquez turned down an invitation to the White House and said, “if I wanted to see a horse’s ass I would of came in second.”",Facebook posts,"May 3, 2021",pants-fire
510,Sasha Hupka,"Social media posts stated: “Remember Kamala telling Joe during the debate, ‘You will do whatever the Chinese tell you! They gave your son over a billion dollars.’”",Facebook posts,"April 30, 2021",pants-fire
511,Bill McCarthy,“Anyone remember Kamala telling Joe during the debate: ‘You will do whatever the Chinese tell you! They gave your son over a billion dollars.’”,Facebook posts,"April 30, 2021",pants-fire
512,Natalie Dunlap,"Sen. Joni Ernst's visual aid said liberals wanted to abolish lasagna, among other things.",Tweets,"April 29, 2021",pants-fire
513,Gabrielle Settles,60% of new COVID-19 patients are people who received the vaccine.,Viral image,"April 29, 2021",pants-fire
514,Bill McCarthy,Says Joe Biden is “going to control how much meat you can eat.”,Kevin McCarthy,"April 29, 2021",pants-fire
515,Noah Y.,A leaked email from a Liberal Party politician shows the Canadian government's plan to “reset” the economy and seize private property.,Facebook posts,"• April 29,",pants-fire
516,Ciara O'Rourke,"A McDonald’s restaurant in Elkton, Md., was permanently closed “due to a sex trafficking investigation.”",Facebook posts,"April 28, 2021",pants-fire
517,Ciara O'Rourke,“Hillary Clinton hanged at GITMO.”,Bloggers,"April 28, 2021",pants-fire
518,Bill McCarthy,"""Biden's climate requirements"" will ""cut 90% of red meat from diet"" to a ""max 4 lbs per year"" and ""one burger per month.""",Fox News Channel,"April 26, 2021",pants-fire
519,Bill McCarthy,"A video shows Kim Jong Un calling Joe Biden a ""thug,"" a ""coward,"" and ""mentally unstable"" in a speech.",TikTok posts,"April 23, 2021",pants-fire
520,Ciara O'Rourke,Video shows Donald Trump returning to Washington “in a blaze of glory on Air Force 1.”,Facebook posts,"April 23, 2021",pants-fire
521,Ciara O'Rourke,“Pope Francis is dead.”,Facebook posts,"April 23, 2021",pants-fire
522,Samantha Putterman,"Says LeBron James said, “We’re at the point where a girl can’t even stab her friends anymore.”",Facebook posts,"April 22, 2021",pants-fire
523,Samantha Putterman,Photo shows President Barack Obama posing with a 420 sign.,Viral image,"April 21, 2021",pants-fire
524,Bill McCarthy,Derek Chauvin’s trial and conviction for the murder of George Floyd was faked as part of a “false flag.”,Facebook posts,"April 21, 2021",pants-fire
525,Samantha Putterman,Japan’s prime minister met with Vice President Kamala Harris holding a Trump 2024 sign and wearing a red baseball cap.,Facebook posts,"April 20, 2021",pants-fire
526,Samantha Putterman,Schools stopped teaching children cursive so they wouldn’t be able to read the U.S. Constitution and other historical documents.,Facebook posts,"April 19, 2021",pants-fire
527,Clara Hendrickson,Michigan used a mathematical “key” to manipulate vote totals in 2020 election.,Douglas Frank,"April 16, 2021",pants-fire
528,Michael Majchrowicz,"“This is all about a certificate of vaccination where they get you a national ID, and then the AI can track you.”",Facebook posts,"April 16, 2021",pants-fire
529,Bill McCarthy,"“Maybe (the COVID-19 vaccine) doesn't work, and they're simply not telling you that.”",Tucker Carlson,"April 15, 2021",pants-fire
530,Michael Majchrowicz,“Jay-Z and Beyonce are buying back DMX’s masters for $10 Million and giving to his kids for free.”,Facebook posts,"April 14, 2021",pants-fire
531,Louis Jacobson,“Something less than 6% ... of this proposal that President Biden has put forward is actually focused on infrastructure.”,Liz Cheney,"April 13, 2021",pants-fire
532,Ciara O'Rourke,"After learning some officers are Jewish, “Ilhan Omar says police shouldn’t exist.”",Viral image,"April 12, 2021",pants-fire
533,Madison Czopek,"“Covid-does NOT exist AS A VIRUS,” and Russian doctors performing autopsies on deceased COVID-19 patients violate a World Health Organization law",Instagram posts,"April 9, 2021",pants-fire
534,Brandon Mulder,"“Nothing has changed in the election code (under SB 7) regarding early voting. Nothing has changed.""",Dan Patrick,"April 9, 2021",pants-fire
535,Tom Kertscher,"""New poll indicates” Joe Biden’s “approval at 11%, the lowest approval rating of any president in American history.""",Facebook posts,"April 8, 2021",pants-fire
536,Ciara O'Rourke,Says Donald Trump indicted Amy Coney Barrett.,Bloggers,"April 6, 2021",pants-fire
537,Samantha Putterman,"Navy SEALs found over 1,000 trafficked children and dead bodies on the Evergreen ship that blocked the Suez Canal.",Bloggers,"April 5, 2021",pants-fire
538,Gabrielle Settles,"“As of today, no one has the right to film or photograph Mr. Biden as he climbs the flight of stairs. New White House spokesman orders!!?”",TikTok posts,"April 2, 2021",pants-fire
539,Daniel Funke,"""mRNA is not a vaccine"" — it's ""actually an operating system"" that's run by Bill Gates to program humans.",Facebook posts,"April 1, 2021",pants-fire
540,Madison Czopek,Video says COVID-19 vaccines are “weapons of mass destruction” that “could wipe out the human race.”,Facebook posts,"March 31, 2021",pants-fire
541,Samantha Putterman,Says Ben Shapiro said on Twitter that his “red pill moment” was sharing cupcakes with poor kids.,Facebook posts,"March 31, 2021",pants-fire
542,Noah Y.,Nostradamus predicted that a “feeble man” would rule the “Western World” after a time of “plague.”,Facebook posts,"• March 30,",pants-fire
543,Eric Litke,“You can’t tell me they can (develop a safe vaccine) in eight to 10 months. Or a year. It takes more time than that.”,James Edming,"March 26, 2021",pants-fire
544,Daniel Funke,"""Suez Canal blocked by huge container ship named Evergreen. Evergreen shipping is most likely a cover for human and sex trafficking” by Hillary Clinton.",Facebook posts,"March 25, 2021",pants-fire
545,Bill McCarthy,"A CNN chyron said the Boulder “shooter was factually Arabic, but morally white.”",Facebook posts,"March 25, 2021",pants-fire
546,Daniel Funke,"The shooting in Boulder, Colo., was a ""false flag like most of the others.""",Facebook posts,"March 23, 2021",pants-fire
547,Ciara O'Rourke,“Jamaica has not recorded any case of the coronavirus.”,Viral image,"March 22, 2021",pants-fire
548,Ciara O'Rourke,Video “proves 100% that President Joe Biden is not a ‘human’ being.”,Viral image,"March 22, 2021",pants-fire
549,Noah Y.,A CDC study found that “mask mandates made no statistical difference” on coronavirus case rates.,Bloggers,"• March 19,",pants-fire
550,Ciara O'Rourke,Video shows Joe Biden faked an interview in front of a green screen.,YouTube videos,"March 18, 2021",pants-fire
551,Jon Greenberg,“Democrats have accomplished a lot in just 2 months ... 1 Million energy jobs destroyed.”,Kevin McCarthy,"March 17, 2021",pants-fire
552,Sudiksha Kochi,Says Meghan Markle tweeted about Oprah Winfrey following her primetime interview.,Viral image,"March 17, 2021",pants-fire
553,Samantha Putterman,A photo shows a recent White House event was actually filmed at Tyler Perry Studios in Atlanta.,Facebook posts,"March 17, 2021",pants-fire
554,Ciara O'Rourke,“Actor Tom Hanks has passed away age 63.”,Viral image,"March 17, 2021",pants-fire
555,Ciara O'Rourke,"Says Kamala Harris said, “We will be shuttering the VA… the money saved will go to better use in assisting refugee families.”",Viral image,"March 17, 2021",pants-fire
556,Eric Litke,"Diesel prices jumped from $1.69 to $3.19 since Biden took office, and the president is to blame.",Facebook posts,"March 17, 2021",pants-fire
557,Madison Czopek,There are nanoparticles in the COVID-19 vaccine that will help people “locate you” via 5G networks.,Facebook posts,"March 12, 2021",pants-fire
558,Samantha Putterman,Says El Chapo testified in court that he paid off Nancy Pelosi to keep the U.S.-Mexico border open for drug cartels.,Facebook posts,"March 12, 2021",pants-fire
559,Samantha Putterman,Says Oprah Winfrey for years “pimped young Hollywood girls to Harvey Weinstein to be raped.”,Facebook posts,"March 11, 2021",pants-fire
560,Ciara O'Rourke,“Navy SEALs arrest Hillary Clinton.”,Bloggers,"March 11, 2021",pants-fire
