,author,statement,source,date,target
340,Tom Kertscher,"In the United Kingdom, “81% of COVID-19 deaths are among the vaccinated.”",Facebook posts,"October 19, 2021",false
341,Tom Kertscher,"COVID-19 “surges among most vaxxed communities, says Harvard study.”",YouTube videos,"October 19, 2021",half-true
342,Samantha Putterman,"California’s shipping backlog is, in part, caused by a “California Truck Ban which says all trucks must be 2011 or newer and a law called AB 5 which prohibits Owner Operators.”",Facebook posts,"October 19, 2021",barely-true
343,Kayla Steinberg,Says Dr. Anthony Fauci said he will not “take a PCR COVID test.”,Instagram posts,"October 15, 2021",barely-true
344,Andy Nguyen,Over 2 million injuries from COVID-19 vaccines have been reported to the World Health Organization.,Instagram posts,"October 15, 2021",barely-true
345,Gabrielle Settles,Pfizer vaccine contains living particles that can germinate to cause sickness.,Facebook posts,"October 15, 2021",pants-fire
346,Tom Kertscher,"""The media is pretty quiet about Florida's decline in COVID cases. No mask mandates or vaccine mandates.""",Instagram posts,"October 15, 2021",barely-true
347,Ciara O'Rourke,The percentage of vaccinated employees at United Airlines increased after the mandate because unvaccinated employees left the company.,Tweets,"October 14, 2021",false
348,Louis Jacobson,"People who are vaccinated for the coronavirus “cannot spread it to you.""",Joe Biden,"October 14, 2021",half-true
349,Ciara O'Rourke,“Pfizer admits there’s no vaccine approved by FDA.”,Bloggers,"October 14, 2021",false
350,Ciara O'Rourke,“Europe COMPLETELY BANS the Moderna vaccine for young people.”,Bloggers,"October 13, 2021",false
351,Bill McCarthy,An image of empty grocery store shelves shows the effect of President Joe Biden's “Build Back Better” plan.,Kimberly Klacik,"October 13, 2021",false
352,Ciara O'Rourke,The Pfizer COVID-19 vaccines contain a deadly parasite.,Viral image,"October 13, 2021",pants-fire
353,Ciara O'Rourke,"“Vaxxed Delta pilot dies in-flight, emergency landing required.”",Bloggers,"October 13, 2021",false
354,Gabrielle Settles,“Paris police beat a woman for shopping at a mall with no vaccine passport.”,TikTok posts,"October 12, 2021",half-true
355,Bill McCarthy,"“Countless Southwest Airlines employees have walked out of their jobs to oppose the vaccine mandate, causing operations to effectively shut down.”",Tweets,"October 11, 2021",false
356,Gabrielle Settles,"""Bill Gates talked about using vaccines to control population growth” in an “unedited 2010 TED Talk video""",Bloggers,"October 11, 2021",false
357,Tom Kertscher,"""It's been confirmed that the Pfizer” COVID-19 “vaccine isn't guaranteed after six months.""",Kimberly Klacik,"October 8, 2021",barely-true
358,Tom Kertscher,"“CDC numbers” show that among children, the Pfizer and Moderna COVID-19 vaccines have a death rate “174 times higher” than the COVID-19 death rate.",Tweets,"October 7, 2021",pants-fire
359,Samantha Putterman,A person’s immune system “tanks” after their second COVID-19 vaccine dose.,YouTube videos,"October 7, 2021",false
360,Bill McCarthy,"""You are more likely, as a child, to end up in the hospital because of the vaccine than you are because of COVID. That's data from the CDC and from VAERS.""",Will Cain,"October 7, 2021",false
361,Jon Greenberg,“There is no FDA approval for the Pfizer BioNTech vaccine for COVID-19.”,10 GOP Louisiana Lawmakers,"October 7, 2021",false
362,Gabrielle Settles,“COVID internment camps announced in America: Tennessee governor signs EO authorizing National Guard to carry out COVID medical kidnappings.”,TikTok posts,"October 7, 2021",pants-fire
363,Jon Greenberg,“There are precious few religions that actually say you cannot” get vaccinated.,Anthony Fauci,"October 6, 2021",mostly-true
364,Allison Garfield,“We do not have an approved (COVID) vaccine in America … the Pfizer vaccine available in the U.S. is not FDA approved.”,Ron Johnson,"October 5, 2021",false
365,Tom Kertscher,"""New data shows that death is proportional to dose"" for COVID-19.",Instagram posts,"October 5, 2021",false
366,Emma Copley,"“If you look at the hospitalizations at Ruby Memorial in West Virginia, and around the country, 90% to 95% of those hospitalized are unvaccinated.”",Kathryn Moffett Bradford,"October 5, 2021",true
367,Jon Greenberg,Says 86% of COVID-19 cases in Israel in July were in fully vaccinated individuals.,TikTok posts,"October 5, 2021",false
368,Kiannah Sepeda-Miller,“75% of Republicans have been vaccinated” against COVID-19 in Illinois.,Terri Bryant,"October 3, 2021",false
369,Gabrielle Settles,"""Millions have died from COVID injections.""",Bloggers,"October 1, 2021",pants-fire
370,Andy Nguyen,The Pfizer COVID-19 vaccine contains an “undisclosed ingredient. … How is informed consent possible?”,Instagram posts,"October 1, 2021",false
371,Tom Kertscher,“The vaccination campaign” increased COVID-19 deaths by 175% in one year.,Viral image,"October 1, 2021",false
372,Bill McCarthy,“Biden orders dishonorable discharge for 46% of troops who refuse vaccine.”,Instagram posts,"October 1, 2021",false
373,Noah Y.,"Norway decided “that (the coronavirus) should be treated like other respiratory diseases, such as the flu or cold, because… it is no more dangerous than those mentioned.”",Bloggers,"• September 30,",false
374,Tom Kertscher,"""Pfizer launches final study for COVID drug that's suspiciously similar to 'horse paste'” ivermectin.",Bloggers,"September 30, 2021",false
375,Louis Jacobson,The White House “created a fake set for (President Joe) Biden to get his booster shot. The entire Biden presidency is one giant charade.”,Facebook posts,"September 30, 2021",false
376,Gabrielle Settles,VAERS reports show that babies whose mothers got the COVID-19 vaccine died after breastfeeding.,Instagram posts,"September 30, 2021",false
377,Bill McCarthy,"A 13-year-old girl ""is now in critical care in the hospital here in Halifax because her heart stopped right after she had a vaccine.""",Instagram posts,"September 28, 2021",false
378,Louis Jacobson,"A funeral home used a truck to advertise the message ""Don't get vaccinated.""",Instagram posts,"September 28, 2021",barely-true
379,Samantha Putterman,"""Breaking news — US Supreme Court has canceled universal vaccination in the United States.""",Instagram posts,"September 28, 2021",false
380,Paul Specht,Children and teen suicide attempts “skyrocketed 250% in 2020” according to “one study done by a hospital.”,Madison Cawthorn,"September 27, 2021",barely-true
381,Madison Czopek,"Says doctors received a letter stating that if they “say anything bad about the vaccine,” they are “at risk of losing their medical license. How messed up is that s---?”",TikTok posts,"September 27, 2021",false
382,Samantha Putterman,The FDA advisory board said unvaccinated people are more educated than most people who have gotten the COVID-19 vaccines.,Instagram posts,"September 24, 2021",false
383,Gabrielle Settles,Says Canadian Prime Minister Justin Trudeau and wife Sophie faked their COVID-19 vaccinations on live television.,Facebook posts,"September 24, 2021",false
384,Andy Nguyen,"A ""Liability Warning Acknowledgement Form"" allows a worker to sue their company if they get injured from the COVID-19 vaccine.",Facebook posts,"September 23, 2021",false
385,Tom Kertscher,"""Pfizer vaccine kills more people than it saves.""",Steve Kirsch,"September 22, 2021",pants-fire
386,Ciara O'Rourke,Says the COVID-19 vaccine doesn’t “prevent catching or spreading” the virus “and only lasts months.”,Facebook posts,"September 21, 2021",false
387,Ciara O'Rourke,“The CDC and county health officials have obtained 2020 Census records to enhance their vaccination enforcement protocols.”,Bloggers,"September 21, 2021",pants-fire
388,Tom Kertscher,"""Peak active cases” of COVID-19 for 2020 vs. 2021 show “this is not a ‘pandemic of the unvaccinated.'""",Viral image,"September 20, 2021",false
389,Tom Kertscher,"“Hundreds of thousands died after taking the advice of these celebrities,” who are “aiding and abetting mass murder” by advocating COVID-19 vaccination.",Facebook posts,"September 20, 2021",false
390,Noah Y.,Says President Joe Biden told people to get vaccinated against COVID-19 to protect themselves from hurricanes.,TikTok posts,"• September 17,",false
391,Tom Kertscher,The Pfizer COVID-19 vaccine “is not approved.”,TikTok posts,"September 17, 2021",false
392,Jon Greenberg,People who “have recovered (from COVID-19) have very strong immunity.”,Ron DeSantis,"September 15, 2021",mostly-true
393,Ciara O'Rourke,“Ivermectin has been FDA approved for human use since 1996.”,Facebook posts,"September 15, 2021",mostly-true
394,Ciara O'Rourke,“Biden orders VA to withhold benefits from unvaccinated veterans.”,Viral image,"September 14, 2021",pants-fire
395,Ciara O'Rourke,Video shows a child who tested positive for COVID-19 “being separated from their parents.”,Viral image,"September 14, 2021",false
396,Andy Nguyen,"""Japan says goodbye Moderna, hello ivermectin.""",Instagram posts,"September 14, 2021",barely-true
397,Ciara O'Rourke,Says the defense secretary texted all active military personnel saying they needed to get vaccinated by the following morning or “be court martialed.”,Instagram posts,"September 14, 2021",pants-fire
398,Noah Y.,“27 U.S. Air Force pilots resign over COVID-19 vaccination mandate.”,Facebook posts,"• September 10,",pants-fire
399,Ciara O'Rourke,“FEMA forcibly vaccinating Ida evacuees.”,Viral image,"September 10, 2021",false
400,Andy Nguyen,"""Ivermectin sterilizes the majority (85%) of the men who take it.""",Facebook posts,"September 9, 2021",false
401,Tom Kertscher,“President Putin bans mandatory vaccinations in Russia.”,Instagram posts,"September 9, 2021",false
402,Ciara O'Rourke,"“Germany halts all Covid-19 vaccines, says they are unsafe and no longer recommended!!”",Bloggers,"September 9, 2021",false
403,Tom Kertscher,Says a demonstration with an air quality monitor shows that cloth masks are dangerous for children.,Facebook posts,"September 8, 2021",false
404,Ciara O'Rourke,Video shows “Pfizer lab in Madrid on fire.”,Viral image,"September 7, 2021",false
405,Madison Czopek,“Bill Gates calls for the withdrawal of all Covid-19 Vaccines; ‘The vaccines are far more dangerous than anyone imagined.’”,Bloggers,"September 7, 2021",pants-fire
406,Brandon Mulder,"“In the last several months, the Biden administration has released over 7,000 illegal aliens who were COVID positive just in one Texas city.” Biden's border policies are ""endangering not just the people of Texas, but people all across the country.""",Ted Cruz,"September 3, 2021",false
407,Miriam Valverde,"“The average hospital stay for a case of COVID-19 costs about $17,064. The vaccine is free.”",Pramila Jayapal,"September 2, 2021",mostly-true
408,Duncan Slade,"“Near Morgantown, WV, a Moderna shipment truck crashed, hazmat dispatched, airspace shut down and now apparently Emergency Response is claiming the Department of Defense took it over.”",Tweets,"September 2, 2021",half-true
409,Tom Kertscher,“New Israeli study finds fully vaccinated people are at ‘greater risk of hospitalization’ and 13 times more likely to catch COVID-19 than those who have recovered and have natural immunity.”,The Gateway Pundit,"September 1, 2021",half-true
410,Warren Fiske,Glenn Youngkin “called COVID relief ‘unnecessary.’”,Terry McAuliffe,"September 1, 2021",barely-true
411,Tom Kertscher,The COVID-19 vaccines “were released to the public after only two months of testing in healthy humans.”,Facebook posts,"August 31, 2021",barely-true
412,Bill McCarthy,The mRNA COVID-19 vaccines are “really gene therapy.”,Joe Rogan,"August 31, 2021",false
413,Samantha Putterman,“Friendly reminder: Cigarettes are FDA approved.”,Facebook posts,"August 30, 2021",false
414,Tom Kertscher,"The contagiousness of the coronavirus delta variant is “valued between 5 and 9½,” and if the value is closer to 10, “within six weeks, the whole country will test positive for delta, regardless of vaccination.”",TikTok posts,"August 30, 2021",barely-true
415,Gabrielle Settles,Thalidomide was FDA-approved for pregnant women in the 1960s.,Facebook posts,"August 30, 2021",false
416,Andy Nguyen,"White House, CDC, WHO and vaccine makers don’t require the COVID-19 vaccine for their workers.",Facebook posts,"August 27, 2021",barely-true
417,Ciara O'Rourke,Video shows “pupils in Nigeria running away from being vaccinated.”,Facebook posts,"August 27, 2021",false
418,Ciara O'Rourke,“No one has died of cancer or heart disease since the COVID-19 thing started.”,Viral image,"August 27, 2021",pants-fire
419,Jason Asenso,"“FDA approval means nothing when you realize the FDA also approves pesticides in our food!""",Facebook posts,"August 27, 2021",barely-true
420,Brandon Mulder,"""Democrats like to blame Republicans on (low vaccination rates). Well, the biggest group in most states are African Americans who have not been vaccinated. The last time I checked, over 90% of them vote for Democrats.""",Dan Patrick,"August 26, 2021",false
421,Emily Tian,“Washington public school forces unvaccinated teens to wear ankle monitors” as a condition of playing team sports.,Facebook posts,"August 25, 2021",half-true
422,Samantha Putterman,75 doctors in South Florida walked out in protest as their hospital was flooded with unvaccinated COVID-19 patients,Instagram posts,"August 25, 2021",false
423,Gabrielle Settles,"“It is the vaccinated, NOT the unvaccinated, spreading mutant variants.”",Facebook posts,"August 25, 2021",false
424,Tom Kertscher,“80% of women who have been jabbed have lost their children in the first trimester.”,Facebook posts,"August 24, 2021",false
425,Ciara O'Rourke,“Pfizer CEO has not yet had vaccine.”,Instagram posts,"August 24, 2021",false
426,Gabrielle Settles,Says a report of unvaccinated Florida teachers dying from COVID-19 isn’t real.,Instagram posts,"August 20, 2021",false
427,Paul Specht,"“North Carolina during this pandemic had among the lowest COVID-related deaths, as well as job losses per capita.”",Roy Cooper,"August 20, 2021",mostly-true
428,Miriam Valverde,"COVID-19 vaccinations are “a violation of the Nuremberg code.""",Facebook posts,"August 20, 2021",false
429,Gabrielle Settles,“The CDC actually put together a document to discuss putting high risk people into camps to ‘shield’ low risk people from them.”,Candace Owens,"August 20, 2021",false
430,Amy Sherman,A photo shows two COVID-19 patients lying on the floor awaiting treatment in Florida.,Viral image,"August 20, 2021",true
431,Tom Kertscher,Joe Biden and Kamala Harris “continuously questioned the vaccine during the campaign” but now “they support vaccine cards and forced vaccinations.”,Instagram posts,"August 20, 2021",barely-true
432,Tom Kertscher,“The second-largest investor in Regeneron” is a firm whose CEO is Ron DeSantis’ “number one political donor.”,Democratic Underground,"August 19, 2021",barely-true
433,Andy Nguyen,"""100 Sailors at sea. All vaxxed. All with COVID (seven) weeks following deployment.""",Facebook posts,"August 19, 2021",mostly-true
434,Tom Kertscher,“Fauci doesn’t trust new vaccine research as delta variant surges.”,Fox News Channel,"August 18, 2021",false
435,Ciara O'Rourke,Says Military Times reported that a study found “60% of sailors who had been fully vaccinated with 2-shot series vaccines are now at risk for heart disease.”,Viral image,"August 18, 2021",false
436,Tom Kertscher,“Mayo Clinic study shows Pfizer vaccine dropped to 42% effective.”,Instagram posts,"August 17, 2021",half-true
437,Andy Nguyen,A six-month study from Pfizer shows that its vaccine “reduces severe COVID symptoms/hospitalizations by .1%.”,Instagram posts,"August 17, 2021",barely-true
438,Gabrielle Settles,There is a “0.05% chance of dying from COVID.”,TikTok posts,"August 13, 2021",false
439,Brandon Mulder,The Biden administration is “not even testing these people” being released by Border Patrol into the U.S.,Ken Paxton,"August 13, 2021",barely-true
440,Ciara O'Rourke,"Says Gen. David H. Berger said, “No mandatory vaccinations for my Marines.”",Facebook posts,"August 12, 2021",pants-fire
441,Amy Sherman,"The White House plans to call for lockdowns due to the delta variant and is “aiming for late 2nd week of August, per WH official.”",Jack Posobiec,"August 12, 2021",false
442,Madison Czopek,“It’s not unusual for hospitals to sit at max or near max capacity on any given day.”,Erin Marie Olszewski,"August 11, 2021",half-true
443,Ciara O'Rourke,"Photo shows Ron DeSantis holding a shirt that says, “Your mask is as useless as Joe Biden.”",Viral image,"August 11, 2021",false
444,Tom Kertscher,Says the surge in COVID-19 cases is caused by “antibody mediated viral enhancement” from the COVID-19 vaccines.,Dan Stock,"August 11, 2021",pants-fire
445,Victoria Knight,The Centers for Disease Control and Prevention’s recent guidance on students and masking “lacks a well-grounded scientific justification.”,Ron DeSantis,"August 10, 2021",false
446,Tom Kertscher,Suggests a suspicious link between the COVID-19 delta variant and company named Delta that works in 5G.,Viral image,"August 10, 2021",false
447,Tom Kertscher,Ivermectin is an effective treatment for COVID-19.,Viral image,"August 10, 2021",barely-true
448,Ciara O'Rourke,“Pfizer CEO’s Israel visit canceled because he is not fully vaccinated.”,Viral image,"August 9, 2021",barely-true
449,Tom Kertscher,"""I will need to show proof to do anything indoors in” New York City, “but not when I vote?""",Viral image,"August 9, 2021",half-true
450,Tom Kertscher,"“The Vaccine Adverse Event Recording System shows that 5,946 people have died because of the” COVID-19 vaccine.",TikTok posts,"August 9, 2021",false
451,Tom Kertscher,"Unvaccinated people “are making the vaccinated people sick and die, but the unvaccinated people are not dead or sick.”",Viral image,"August 9, 2021",false
452,Tom Kertscher,"Says there are fewer than 2,000 confirmed COVID-19 hospitalizations in the U.S.",Viral image,"August 9, 2021",false
453,Monique Curet,“Pfizer vaccine now completely worthless in Israel as >80% of all COVID-19 patients were previously vaccinated.”,Facebook posts,"August 9, 2021",false
454,Ciara O'Rourke,“Due to the new ‘delta variant’ California will be mailing in ballots for recall election.”,Viral image,"August 6, 2021",false
455,Jason Asenso,The survival rate for COVID-19 is over 99% for most age groups.,Instagram posts,"August 6, 2021",false
456,Tom Kertscher,"Sweden had few COVID deaths in July, despite low vaccination rates, relaxed lockdown rules and low mask compliance.",Steve Deace,"August 6, 2021",half-true
457,Ciara O'Rourke,The “delta” in “delta variant” means “deep sleep.”,Viral image,"August 6, 2021",false
458,Louis Jacobson,Says Joe Biden has driven the current coronavirus surge because he “imported more virus from around the world by having a wide open southern border.”,Ron DeSantis,"August 6, 2021",false
459,Paul Specht,“More people have died of an opioid overdose in North Carolina in recent years than have died of COVID.”,Josh Stein,"August 6, 2021",barely-true
460,Laura Schulte,"Says spending by Democrats is driving major jumps in car rentals, gas prices and hotel prices this summer",Tom Tiffany,"August 6, 2021",barely-true
461,Bill McCarthy,"""If your employer is mandating any pokes, do not quit. Make them fire you. That way you get unemployment benefits.""",Facebook posts,"August 5, 2021",false
462,Amy Sherman,"Two federal government buses “stopped in front of a Mexican restaurant in the very small town of Green Cove Springs Florida… The passengers were illegal immigrants, straight from the southern border.”",Facebook posts,"August 5, 2021",false
463,Warren Fiske,“Wearing masks has not been demonstrated to make a significant impact in preventing the spread of COVID.”,Bob Good,"August 5, 2021",false
464,Tom Kertscher,It’s safer to be unvaccinated than vaccinated against COVID-19.,Viral image,"August 4, 2021",false
465,Michael Majchrowicz,Ivermectin caused a substantial decrease in the excess mortality rate in Mexico.,Facebook posts,"August 4, 2021",false
466,Andy Nguyen,“Fauci just told us they found a (coronavirus) variant that ‘evades the test.’”,Facebook posts,"August 4, 2021",false
467,Madeline Heim,Says Gov. Tony Evers has declared Wisconsin “permanently closed” for business.,Rebecca Kleefisch,"August 4, 2021",false
468,Tom Kertscher,"“The best way to avoid COVID altogether is to exercise, eat healthy and let your immune system beat it naturally.”",Facebook posts,"August 3, 2021",barely-true
469,Monique Curet,"“Thanks to (Israel's) sacrifice, we now know that natural immunity is far superior with 1% experiencing re-infection while 40% of new cases were previously vx'd.""",Facebook posts,"August 2, 2021",barely-true
470,Ciara O'Rourke,Photos show Lloyd Austin without a face shield after he landed in the Philippines.,Marco Rubio,"August 2, 2021",barely-true
471,Kiannah Sepeda-Miller,“You can't actually use ARPA (American Rescue Plan Act) funds” to pay down state unemployment insurance fund deficits.,JB Pritzker,"July 30, 2021",false
472,Victoria Knight,"CDC ""will revoke the emergency use authorization"" of the PCR COVID tests because those tests don't differentiate between COVID and flu viruses. ""Translation: They've been adding flu cases to Covid cases when using that test.”",Facebook posts,"July 30, 2021",false
473,Jason Asenso,“60% of patients admitted to the hospital in the UK have been fully vaccinated”,Facebook posts,"July 30, 2021",false
474,Madison Czopek,The opening ceremony of the 2012 London Olympics predicted the COVID-19 pandemic.,Facebook posts,"July 30, 2021",pants-fire
475,Ciara O'Rourke,"Says Emmanuel Macron said, “I no longer have any intention of sacrificing my life, my time, my freedom and the adolescence of my daughters, as well as their right to study properly, for those who refuse to be vaccinated.”",Viral image,"July 29, 2021",false
476,Emily Tian,“Alert: Law enforcement and the Red Cross have advised that there are people going door to door indicating that they are authorized to do testing for Coronavirus.”,Facebook posts,"July 29, 2021",barely-true
477,Andy Nguyen,Ethylene oxide used in COVID-19 testing swabs “literally changes the structure of the building blocks of your own body.”,Facebook posts,"July 29, 2021",false
478,Tom Kertscher,"Says Joe Biden “is restricting travel for Americans into Mexico, but is keeping the border wide open for illegal aliens to walk right into our country.”",Tweets,"July 28, 2021",barely-true
479,Tom Kertscher,"“CDC quietly deletes 6,000 COVID vaccine deaths from its CDC website total in one day.”",Facebook posts,"July 28, 2021",barely-true
480,Tom Kertscher,“Don’t believe the hype that Florida” COVID-19 “numbers are up. It’s a blatant lie.”,Erin Marie Olszewski,"July 27, 2021",pants-fire
481,Monique Curet,Video montage shows Kamala Harris and others faking vaccination.,Facebook posts,"July 27, 2021",false
482,Jason Asenso,“It makes no sense to require vaccinations for the previously infected.”,Facebook posts,"July 27, 2021",false
483,Ciara O'Rourke,Says an NBC producer at the Olympics was caught on a hot mic saying “60% of people in this stadium will be dead within 10 days.”,Viral image,"July 27, 2021",false
484,Tom Kertscher,"""People are being diagnosed with delta variant"" even though ""there is no delta variant test.""",Facebook posts,"July 26, 2021",barely-true
485,Tom Kertscher,Says Joe Biden and Kamala Harris distrusted COVID-19 vaccines.,TikTok posts,"July 23, 2021",false
486,Gabrielle Settles,The coronavirus can’t be so dangerous because there are no biohazard bins for COVID-19 masks and gloves.,Facebook posts,"July 22, 2021",false
487,Louis Jacobson,"“Ten thousand people have recently died. 9,950 of them, thereabouts, are people who hadn’t been vaccinated.""",Joe Biden,"July 22, 2021",mostly-true
488,Amy Sherman,“You’re not going to get COVID if you have these vaccinations.”,Joe Biden,"July 22, 2021",half-true
489,Monique Curet,"“45,000 confirmed dead from the COVID-19 shots within three days… and they’ve covered it up.”",Instagram posts,"July 22, 2021",pants-fire
490,Kelsey Sena,“Americans not vaccinated before 2022 will be put in camps”,Instagram posts,"• July 22,",pants-fire
491,Warren Fiske,“Every Republican in Congress voted to defund the police when they voted against the American Rescue Plan.”,Bobby Scott,"July 22, 2021",false
492,Tom Kertscher,"“If the shot actually saved lives, they’d be priced so high that you literally could not afford them, you know like insulin.”",Viral image,"July 21, 2021",false
493,Jon Greenberg,Questions about whether she’s been vaccinated are “a violation of my HIPAA rights.”,Marjorie Taylor Greene,"July 21, 2021",false
494,Ciara O'Rourke,“Canada prohibits all vaxxed pilots from flying.”,Bloggers,"July 21, 2021",false
495,Ciara O'Rourke,Photo shows people protesting against “vaccine tyranny” in France.,Viral image,"July 21, 2021",false
496,Madison Czopek,“You must give EVERY PENNY” of the advance child tax credit payments back when you file your 2021 taxes.,Tweets,"July 21, 2021",barely-true
497,Tom Kertscher,"“Unvaccinated, you can get COVID and have over 99% chance of survival. Get vaccinated and you can still get COVID and will still have over 99% chance of survival.”",Tomi Lahren,"July 21, 2021",barely-true
498,Ciara O'Rourke,Five JetBlue pilots died from the COVID-19 vaccine.,Facebook posts,"July 21, 2021",false
499,Ciara O'Rourke,“Some of you are being injected with saline because it would look too suspicious if everybody died at the same time.”,Viral image,"July 20, 2021",false
500,Monique Curet,Headlines show CNN published contradictory reports about hydroxychloroquine in 2020.,Facebook posts,"July 15, 2021",false
501,Samantha Putterman,"Haiti, Tanzania and Madagascar refused the COVID-19 vaccines and now all three of their presidents have died unexpectedly.",Facebook posts,"July 12, 2021",false
502,Ciara O'Rourke,“Lauren Boebert received a PPP loan for her restaurant.”,Facebook posts,"July 12, 2021",false
503,Samantha Putterman,A study found an “82% miscarriage rate” among women between 30 days and 20 weeks pregnant who got an mRNA COVID-19 vaccine.,Facebook posts,"July 9, 2021",false
504,Andy Nguyen,"If COVID-19 was real, the Duke and Duchess of Cambridge wouldn’t have been “allowed to join 50,000 other football fans inside a stadium.""",Instagram posts,"July 9, 2021",false
505,Tom Kertscher,"The Pfizer COVID-19 vaccine is ""99% graphene oxide,"" which is ""toxic to the human body and causes a number of problems.",Facebook posts,"July 8, 2021",false
506,Tom Kertscher,Four pharmaceutical companies have questionable track records that suggest their COVID-19 vaccines aren’t safe.,Instagram posts,"July 8, 2021",half-true
507,Tom Kertscher,The delta variant of the coronavirus “is approximately 19 times less deadly.”,Instagram posts,"July 7, 2021",barely-true
508,Bill McCarthy,"“Fauci says there will be 'two Americas': One for vaccinated, one for unvaccinated.”",Instagram posts,"July 6, 2021",barely-true
509,Samantha Putterman,Says the Make-A-Wish Foundation will grant wishes only to fully vaccinated children.,Instagram posts,"July 2, 2021",false
510,Tom Kertscher,"A “peer reviewed, scientific study showed that the COVID-19 vaccine causes two deaths for every three lives it saves.”",Liz Wheeler,"July 2, 2021",barely-true
511,Samantha Putterman,A video shows an animal chip scanner detecting a microchip where a woman was vaccinated.,Instagram posts,"July 1, 2021",pants-fire
512,Gabrielle Settles,A photo shows Mike Tyson wearing a T-shirt with an anti-vaccine message.,Facebook posts,"June 30, 2021",false
513,Tom Kertscher,“CDC officials admit more hospitalizations of young people from vaccine than from the actual COVID virus.”,Instagram posts,"June 30, 2021",false
514,Jason Asenso,"Funeral directors say “no one is dying from COVID” and ""the only ones dying are from the vaccine.""",Instagram posts,"June 29, 2021",false
515,Samantha Putterman,Says the U.S. government caused the coronavirus pandemic because it sent mRNA coronavirus vaccine candidates to university researchers weeks before the COVID-19 outbreak.,Bloggers,"June 25, 2021",false
516,Tom Kertscher,mRNA technology in COVID-19 vaccines was never tested in humans.,Instagram posts,"June 25, 2021",false
517,Louis Jacobson,"Says Dr. Anthony Fauci in an email ""advises a family member to use (hydroxychloroquine) and antibiotic therapy, the same evening in which in a press conference he attacked (President Donald Trump) on the usefulness of (hydroxychloroquine) to fight the virus.”",Facebook posts,"June 24, 2021",false
518,Victoria Knight,“The WORLD HEALTH ORGANIZATION recently reversed its stance on children getting the Covid vaccine.”,Facebook posts,"June 24, 2021",false
519,Andy Nguyen,“The unvaccinated have escaped every single strain or 'variant’” of SARS-CoV-2.,Facebook posts,"June 22, 2021",false
520,Ciara O'Rourke,AstraZeneca means “weapon that kills.”,Viral image,"June 21, 2021",false
521,Madison Czopek,“Cuomo opens New York 72 hours before his daughter's wedding.”,Facebook posts,"June 17, 2021",false
522,Tom Kertscher,Says the Novavax COVID-19 vaccine “dumps millions” of dangerous “spike proteins right into your body.”,Facebook posts,"June 17, 2021",false
523,Tom Kertscher,"The COVID-19 vaccines’ “spike protein is very dangerous, it's cytotoxic.”",YouTube videos,"June 16, 2021",false
524,Samantha Putterman,Says Anthony Fauci will make millions off new book.,Charlie Kirk,"June 15, 2021",false
525,Andy Nguyen,"Emails show that Fauci knew ""hydroxychloroquine worked [and] emailed friends about it being effective.""",Facebook posts,"June 15, 2021",false
526,Tom Kertscher,Says a 2010 Rockefeller Foundation report shows the COVID-19 pandemic and the international response were “meticulously planned at least 10 years ago.”,Facebook posts,"June 15, 2021",false
527,Tom Kertscher,"""Study: hydroxychloroquine can boost COVID-19 survival chances by nearly 200%.""",Facebook posts,"June 14, 2021",barely-true
528,Samantha Putterman,Says professional soccer player Christian Eriksen received the Pfizer vaccine days before he collapsed during a game.,Instagram posts,"June 14, 2021",false
529,Natalie Dunlap,"""These 2 Ankeny moms standing next to the Governor are known Qanon and anti-vaxx conspiracy theorists.""",Kedron Bardwell,"June 11, 2021",mostly-true
530,Tom Kertscher,"""Report: Vaccine related deaths may rival recorded COVID-19 deaths.""",Instagram posts,"June 11, 2021",false
531,Bill McCarthy,"The COVID-19 vaccines make people ""magnetized. They can put a key on their forehead, it sticks. They can put spoons and forks all over them, and they can stick.""",Sherri Tenpenny,"June 9, 2021",false
532,Ciara O'Rourke,"Says Marjorie Taylor Greene said, “People are dying who have never died before.”",Facebook posts,"June 9, 2021",false
533,Miriam Valverde,"""920 women lose their unborn babies after getting vaccinated.""",Instagram posts,"June 8, 2021",false
534,Madison Czopek,"""Airlines are meeting today to discuss the risks of carrying vaxed passengers due to the risk of clots and the liabilities involved.”",Instagram posts,"June 7, 2021",false
535,Tom Kertscher,Viral immunologist says COVID-19 vaccines’ “spike protein” means people are being inoculated “with a toxin.”,Facebook posts,"June 7, 2021",false
536,Ciara O'Rourke,“Fauci’s emails leaked.”,Facebook posts,"June 4, 2021",false
537,Michael Majchrowicz,"""The CDC lowered the PCR threshold while no longer recording asymptomatic cases...but only for the vaccinated.""",Tweets,"June 3, 2021",false
538,Jon Greenberg,"Emails show ""Fauci's fellow scientist could tell early on that the (coronavirus) looked manufactured.""",Facebook posts,"June 2, 2021",false
539,Tom Kertscher,"An email from Dr. Anthony Fauci shows ""everyone was lied to"" about wearing masks to prevent the spread of COVID-19.",Instagram posts,"June 2, 2021",false
540,Ciara O'Rourke,“U.S. military arrests Dr. Deborah Birx.”,Viral image,"June 2, 2021",false
541,Monique Curet,“So the unvaxxed have to wear mask (sic) to protect the vaxxinated.”,Facebook posts,"June 2, 2021",false
542,Emily Tian,"""You will be 'vaccinated' regardless of whether you receive the shot or not.”",Viral image,"June 1, 2021",false
543,Samantha Putterman,COVID-19 vaccines are creating the coronavirus variants.,Facebook posts,"May 28, 2021",false
