,author,statement,source,date,target
779,Jeff Cercone,The Biden administration is attempting “to criminalize free speech.”,Sarah Palin,"March 31, 2022",false
780,Jon Greenberg,"“You go to a store, they don’t have bread.”",Donald Trump,"March 30, 2022",false
781,Ciara O'Rourke,Joe Biden didn’t sign an antilynching bill in a ceremony outside the White House on March 29.,Facebook posts,"March 30, 2022",false
782,Gabrielle Settles,A video shows crowds shouting profanity at Joe Biden.,Facebook posts,"March 30, 2022",false
783,Yacob Reyes,"Says Chris Rock apologized after 94th Academy Awards, saying, “Last night I crossed a line that I shouldn’t have and paid the enormous price of my reputation as a renown comedian.”",Facebook posts,"March 29, 2022",false
784,Ciara O'Rourke,Twitter suspended a swimmer for tweeting about Lia Thomas.,Viral image,"March 29, 2022",false
785,Ciara O'Rourke,Photo shows Nicole Kidman reacting to Will Smith slapping Chris Rock.,Viral image,"March 29, 2022",false
786,Ciara O'Rourke,Photos show celebrities reacting to Will Smith slapping Chris Rock.,Viral image,"March 29, 2022",false
787,Ciara O'Rourke,Foo Fighters drummer Taylor Hawkins died from a COVID-19 vaccine.,Facebook posts,"March 29, 2022",false
788,Ciara O'Rourke,Will Smith slapped Chris Rock “to take attention away from Ukraine.”,Tweets,"March 29, 2022",false
789,Ciara O'Rourke,"CNN staged a fire in Edmonton, Canada, and claimed it was filmed in Ukraine.",Viral image,"March 28, 2022",false
790,Bill McCarthy,A video shows Ukraine President Volodymyr Zelenskyy singing “Imagine” by John Lennon.,YouTube videos,"March 28, 2022",false
791,Jon Greenberg,"“If you look at windmills” and the greenhouse gas emissions from building to retiring them, “the overall return is negative.”",Eli Bremer,"March 28, 2022",false
792,Ciara O'Rourke,Republicans “nominated the 1st Black woman to the SCOTUS & she was BLOCKED & filibustered by… Joe Biden.”,Viral image,"March 28, 2022",false
793,Ciara O'Rourke,A photo of President Joe Biden leaving for Europe that the White House tweeted wasn’t actually taken on March 23.,Viral image,"March 25, 2022",false
794,Bill McCarthy,Ketanji Brown Jackson “says she gave pedophiles lighter sentences (because) it’s different when they use computers vs mail to get volumes of child porn. This makes ‘total sense’ according to Jackson.”,Jack Posobiec,"March 25, 2022",false
795,Yacob Reyes,“The Simpsons” predicted Russia’s invasion of Ukraine.,Viral image,"March 25, 2022",false
796,Samantha Putterman,Ukrainian President Volodymyr Zelenskyy wore a Nazi cross symbol.,Facebook posts,"March 25, 2022",false
797,Ciara O'Rourke,CNN tweeted a picture of a Serbian resort and said it was in Ukraine.,Viral image,"March 25, 2022",false
798,Jeff Cercone,"""Documents were published confirming Moderna created the COVID-19 Virus.”",Bloggers,"March 24, 2022",false
799,Ciara O'Rourke,A man was arrested “for wearing a T-shirt that says ‘We The People’ and has a picture of the ‘Statue of Liberty.’”,Facebook posts,"March 24, 2022",false
800,Ciara O'Rourke,News networks covered Brett Kavanaugh’s confirmation hearing live but not Ketanji Brown Jackson’s hearing.,Facebook posts,"March 24, 2022",false
801,Ciara O'Rourke,“There was a raid on the Biden residence yesterday by the military!”,Facebook posts,"March 24, 2022",false
802,Bill McCarthy,"Virginia Tech swimmer Reka Gyorgy tweeted, “My finals spot was stolen by Lia Thomas, who is a biological male.”",Tweets,"March 24, 2022",false
803,Ciara O'Rourke,Joe Biden’s announcement that the Justice Department will name a chief prosecutor for pandemic fraud means “the government is going to investigate itself.”,Viral image,"March 23, 2022",false
804,Vivian Lam,"The drug labels for the Pfizer COVID-19 vaccine “were blank when they should have contained all these diseases and adverse events"" listed in a confidential report.",Bloggers,"March 23, 2022",false
805,Samantha Putterman,Video shows the final moments aboard China Eastern Airlines flight 5735 before it crashed.,Tweets,"March 23, 2022",false
806,Jeff Cercone,Video shows “Russian soldiers using weapons that have been in a cupboard since Soviet times.”,Facebook posts,"March 23, 2022",false
807,Tom Kertscher,"Ketanji Brown Jackson ""gave a lecture talking about critical race theory as one of the components to consider when you are making decisions on the bench.""",Marsha Blackburn,"March 22, 2022",false
808,Samantha Putterman,"Biden ""wants to buy lithium from China for electric cars.""",Facebook posts,"March 22, 2022",false
809,Ciara O'Rourke,“Ukraine has been shooting residents of Donetsk and Lugansk just because they wanted to speak Russian.”,Facebook posts,"March 22, 2022",false
810,Yacob Reyes,Photos show “Ukrainian farmers are slowly starting to build their own army.”,Facebook posts,"March 21, 2022",false
811,Luiz Romero,“Putin Vows to ‘Crush’ Child Traffickers in Ukraine”,Facebook posts,"March 18, 2022",false
812,Bill McCarthy,"A photo shows ""NATO resupplying Ukrainian farmers anti-tank supplies.""",Facebook posts,"March 18, 2022",false
813,Yacob Reyes,"“Just a reminder that right before Ukraine was invaded, Hillary was found to be guilty of spying on a sitting U.S. president.”",Facebook posts,"March 18, 2022",false
814,Jeff Cercone,"A recent on-air protest can’t be real because ""there are no live on air television broadcasts in Russia. None. Ever.”",Facebook posts,"March 17, 2022",false
815,Monique Curet,A video shows current “leaked footage of heavy war between Russia vs Ukraine”,Facebook posts,"March 17, 2022",false
816,Sara Swann,The presence of apes calls into question the concept of evolution.,Herschel Walker,"March 17, 2022",false
817,Madison Czopek,Comparing the price of oil and gas in June 2008 to March 2022 shows that oil companies are “price gouging.”,Facebook posts,"March 17, 2022",false
818,Jill Terreri,"""Almost half of every dollar that we spend on gas, it goes to New York State.""",Pam Helming,"• March 17,",false
819,Gabrielle Settles,“A West Virginia inspection sticker on an Uber” proves the car was not in Ukraine.,Facebook posts,"March 17, 2022",false
820,Amy Sherman,Jan. 6 defendants “are being held in prison without being charged.”,Kari Lake,"March 17, 2022",false
821,Monique Curet,"""Beto O'Rourke's Plan to Take 'Trans' Children from Parents.""",The Charlie Kirk Show,"March 16, 2022",false
822,Tom Kertscher,"""David McCormick paid for attacks on Donald Trump.""",Mehmet Oz,"March 16, 2022",false
823,Monique Curet,"A video shows “massive explosion as Ukraine destroyed 280 Russian tanks to pieces using U.S. Javelin missiles.""",Facebook posts,"March 16, 2022",false
824,Monique Curet,Members of Congress gave themselves a 21% pay raise,Instagram posts,"March 16, 2022",false
825,Samantha Putterman,“We haven’t seen a single American megachurch offer anything to help Ukrainians.”,Tweets,"March 16, 2022",false
826,Bill McCarthy,A Ukrainian combat medic who died in February was seen in a video Ukraine President Volodymyr Zelensky posted of his visit to see wounded soldiers.,Tweets,"March 14, 2022",false
827,Gabrielle Settles,Deceased Ukrainian fighter pilot Col. Oleksandr Oksanchenko was the “Ghost of Kyiv.”,Facebook posts,"March 14, 2022",false
828,Samantha Putterman,"Classified documents from Ukraine “confirm without a shadow of a doubt” that the Ukraine government was “covertly preparing an offensive operation against Donbas, scheduled for March 2022.”",Tweets,"March 14, 2022",false
829,Monique Curet,“Vice President Kamala Harris laughs at the plight of Ukraine; at idea of America offering assistance”,Bloggers,"March 14, 2022",false
830,Jeff Cercone,"Vice President Kamala Harris ""was asked about gasoline prices ... and she tried to defer to President Duda, the Polish president.""",Stephen Miller,"March 14, 2022",false
831,Ciara O'Rourke,Video shows man mocking police in Germany.,Viral image,"March 11, 2022",false
832,Ciara O'Rourke,This video shows “Russian war in Ukraine.”,Viral image,"March 11, 2022",false
833,Ciara O'Rourke,Says Leonardo DiCaprio gave Ukraine $10 million.,Facebook posts,"March 11, 2022",false
834,Monique Curet,"""People who have had cancer in the past, they get the COVID jab and now, they're getting cancer two to three, four months later and it's the same cancer they had except much worse.""",Facebook posts,"March 11, 2022",false
835,Tom Kertscher,"Joe Biden's cancellation of the Keystone pipeline ""dramatically increased Americans' dependence on Russian oil.""",Mike Pence,"March 11, 2022",false
836,Monique Curet,U.S. has biological weapons labs in Ukraine.,Instagram posts,"March 10, 2022",false
837,Samantha Putterman,"Two years ago we were “drilling our own oil for $27 a barrel.” Now, thanks to Joe Biden, we’re “paying $105 a barrel to Russia.”",Facebook posts,"March 10, 2022",false
838,Amy Sherman,Facebook video shows “counting Biden’s votes at 2 a.m.”,Facebook posts,"March 10, 2022",false
839,Ciara O'Rourke,A Time magazine cover shows Vladimir Putin with Hitler’s mustache.,Viral image,"March 10, 2022",false
840,Ciara O'Rourke,Video shows Volodymr Zelenskyy singing “Endless Love” with his wife.,Viral image,"March 10, 2022",false
841,Monique Curet,An image shows “Ukrainian soldiers praying.”,Facebook posts,"March 9, 2022",false
842,Monique Curet,"""Ukrainian civilian fleeing Kyiv captures footage of downed Russian tie fighter.""",Facebook posts,"March 9, 2022",false
843,Sara Swann,"“And just like that, your $15/hr doesn’t buy you as much as $7.50/hr did a year ago.”",Facebook posts,"March 9, 2022",false
844,Jeff Cercone,"""Gas is high because they shut down production in the U.S.” under the Biden administration.",Facebook posts,"March 9, 2022",false
845,Tom Kertscher,"""Marco Rubio is following his party bosses, like Rick Scott, with his plan to raise taxes on Florida's working families, retirees and veterans.""",Val Demings,"March 9, 2022",false
846,Monique Curet,Video shows Russian President Vladimir Putin meeting with South Korea’s president.,Facebook posts,"March 9, 2022",false
847,Ciara O'Rourke,Dr. Anthony Fauci has not spoken or appeared publicly for several weeks.,Facebook posts,"March 7, 2022",false
848,Monique Curet,Ukraine issued a press release about Joe Biden,Facebook posts,"March 7, 2022",false
849,Ciara O'Rourke,Gas cost $9 a gallon in California in early March 2022.,Viral image,"March 7, 2022",false
850,Jeff Cercone,CDC Director Dr. Rochelle Walensky said she gets COVID-19 reports from CNN.,Facebook posts,"March 7, 2022",false
851,Samantha Putterman,"“The former Miss Universe-Ukraine, Anastasiia Lenna, turned in her high heels for some combat boots to fight for her country.”",Facebook posts,"March 7, 2022",false
852,Ciara O'Rourke,Says Vladimir Putin said the West is controlled by Satanic pedophiles.,Viral image,"March 4, 2022",false
853,Ciara O'Rourke,Photo shows a Russian tank Ukrainians are selling on eBay.,Viral image,"March 4, 2022",false
854,Samantha Putterman,Video shows Ukrainian crisis actors come to life after pretending to be dead.,Tweets,"March 4, 2022",false
855,Ciara O'Rourke,Says Sean Penn’s trip to Ukraine in November is evidence the war is staged.,Facebook posts,"March 4, 2022",false
856,Yacob Reyes,Wearing masks is “COVID theater” and “not doing anything.”,Ron DeSantis,"March 4, 2022",false
857,Samantha Putterman,A Ukrainian TikToker shows how to drive an abandoned Russian armored vehicle.,Facebook posts,"March 4, 2022",false
858,Monique Curet,Image shows Ukrainian President Volodymyr Zelensky “has joined the front lines with his troops.”,Facebook posts,"March 4, 2022",false
859,Samantha Putterman,“I’ve been in and out of Iraq and Afghanistan over 40 times.”,Joe Biden,"March 3, 2022",false
860,Bill McCarthy,"A 2022 CNN report said, “Russia deploys two nuke bombers in US backyard, Venezuela.”",Facebook posts,"March 3, 2022",false
861,Samantha Putterman,Ukrainians altered this street sign to tell Russian troops to go “f---” themselves.,Facebook posts,"March 2, 2022",false
862,Madison Czopek,Photos show Ukrainian citizens destroying two Russian tanks with Molotov cocktails in Kyiv.,Facebook posts,"March 2, 2022",false
863,Monique Curet,"Russia unveiled a nuclear weapon, ""Satan 2,"" that is ""capable of destroying everything breathing in the world.""",Facebook posts,"March 1, 2022",false
864,Monique Curet,"""An 8-year-old Ukrainian girl confronts a Russian soldier telling him to go back to his country.”",Facebook posts,"March 1, 2022",false
865,Bill McCarthy,A photo of a wounded young child was captured in Ukraine in 2022.,Facebook posts,"March 1, 2022",false
866,Samantha Putterman,Video shows Ukrainian soldiers saying goodbye to loved ones amid Russia’s 2022 invasion.,Facebook posts,"March 1, 2022",false
867,Madeline Heim,"“Over-vaccination causes faster mutation of the (COVID-19) virus, which causes a super virus we may not have the ability to fight off.”",Mary Felzkowski,"March 1, 2022",false
868,Tom Kertscher,Sen. Ron Johnson has been “rewarding companies that outsource to China.”,Democratic Senatorial Campaign Committee,"February 28, 2022",false
869,Bill McCarthy,A photo showing young children saluting troops was captured in Ukraine in 2022.,Viral image,"February 28, 2022",false
870,Monique Curet,"""It was revealed in court” on Feb. 23, 2022 “that Tory Lanez DNA WAS NOT found on the weapon in the Meg Thee Stallion case.""",Facebook posts,"February 28, 2022",false
871,Madison Czopek,Video shows a Ukrainian fighter pilot shooting down a Russian plane.,Facebook posts,"February 28, 2022",false
872,Jeff Cercone,Actor Steven Seagal spotted among Russian special forces in Ukraine,Joe Rogan,"February 28, 2022",false
873,Tom Kertscher,"""Hillary Clinton spied on President Trump.""",Donald Trump,"February 28, 2022",false
874,Tom Kertscher,Build Back Better “would be a huge payday for Chinese manufacturing” and “would fill our streets with cars made with Chinese parts.”,Stand Up To China,"February 28, 2022",false
875,Madeline Heim,“Republican leadership has not been clear about whether they support Rep. Ramthun’s illegal and undemocratic resolution” on the 2020 election.,Greta Neubauer,"February 28, 2022",false
876,Yacob Reyes,A 2022 video shows “Ukrainian and Russian soldiers face to face.”,TikTok posts,"February 25, 2022",false
877,Monique Curet,"""Bill Gates hatches 'horribly stupid' plan to block out the sun""",Facebook posts,"February 25, 2022",false
878,Ciara O'Rourke,Photo shows Empire State Building lit up to support Ukraine.,Tweets,"February 25, 2022",false
879,Madison Czopek,TikTok video shows Russian soldiers parachuting into Ukraine.,TikTok posts,"February 25, 2022",false
880,Jeff Cercone,Russia is targeting U.S. biological weapons labs in Ukraine invasion.,Tweets,"February 25, 2022",false
881,Jon Greenberg,Ethnic Russians face “genocide perpetrated by the Kyiv regime.”,Vladimir Putin,"February 25, 2022",false
882,Ciara O'Rourke,Video shows footage from Russia invading Ukraine.,Viral image,"February 25, 2022",false
883,Ciara O'Rourke,A photo shows a Russian warplane under attack.,Viral image,"February 24, 2022",false
884,Samantha Putterman,"This ""footage"" shows Russia attacking Ukraine.",Facebook posts,"February 24, 2022",false
885,Madison Czopek,“News report accidentally reveals doctors giving ‘banned’ COVID treatment to the Queen.”,Facebook posts,"February 24, 2022",false
886,Ciara O'Rourke,Says CNN reported Queen Elizabeth II died.,Facebook posts,"February 23, 2022",false
887,Becca Schimmel,"Says Thomas Jefferson said, “If serving in an elected office ever becomes a career, corruption will surely follow.”",Facebook posts,"February 23, 2022",false
888,Yacob Reyes,The Centers for Disease Control and Prevention has amassed the “largest collection of human data in history” through COVID-19 PCR tests.,Instagram posts,"February 23, 2022",false
889,Bill McCarthy,"""Ukraine was the No. 1 donor to Hillary Clinton when she was running for president.”",Marjorie Taylor Greene,"February 22, 2022",false
890,Monique Curet,"""Trudeau's foundation owns 40% of Acuitas Therapeutics which makes mechanic lipids for Pfizer.""",Instagram posts,"February 22, 2022",false
891,Monique Curet,Video shows man diving off a high bridge and into a swimming pool on a moving boat.,Facebook posts,"February 22, 2022",false
892,Jeff Cercone,"""Ottawa may euthanize truckers’ pets as punishment.”",Facebook posts,"February 22, 2022",false
893,Monique Curet,"This photo shows ""headache treatments in 1890s known as vibration therapy.""",Facebook posts,"February 21, 2022",false
894,Jon Greenberg,"""The latest with the Durham report is that the Clinton campaign … actually spied on the president of the United States.”",Rick Scott,"February 21, 2022",false
895,Ciara O'Rourke,Video shows that Sûreté du Québec officers “removed their identifying names and badge numbers from their uniforms in Ottawa.”,Viral image,"February 21, 2022",false
896,Ciara O'Rourke,Queen Elizabeth II is dead.,Facebook posts,"February 21, 2022",false
897,Jill Terreri,President John F. Kennedy “was planning to end the Federal Reserve.”,Facebook posts,"• February 21,",false
898,Ciara O'Rourke,"Says Rep. Marjorie Taylor Greene said, “If it weren’t for electricity, we’d all be watching TV by candlelight.”",Viral image,"February 18, 2022",false
899,Ciara O'Rourke,An image shows “a medical oddity that is characterized by having two pupils in each eyeball.”,Viral image,"February 18, 2022",false
900,Monique Curet,“Airline CEO gets pied for forcing vaccinations”,TikTok posts,"February 17, 2022",false
901,Ciara O'Rourke,“CNN confirms Trump WILL be ARRESTED.”,Facebook posts,"February 17, 2022",false
902,Monique Curet,"List shows “1,000 peer reviewed studies questioning COVID-19 vaccine safety”",Bloggers,"February 17, 2022",false
903,Monique Curet,“Trudeau declares Emergencies Act amounting to near martial law in Canada.”,Facebook posts,"February 17, 2022",false
904,Jeff Cercone,"""Ivanka Trump charged with major crime.”",Facebook posts,"February 17, 2022",false
905,Bill McCarthy,"“Durham’s documents show that Hillary Clinton hired people who hacked into Trump’s home and office computers” and “planted evidence, fabricated evidence connecting Trump to Russia.”",Jesse Watters,"February 17, 2022",false
906,Madison Czopek,"“Johns Hopkins University confirms: You can be vaccinated with a PCR test, even without knowing”",Facebook posts,"February 16, 2022",false
907,Jeff Cercone,"""According to Congress, travel nurses need a pay cap.”",Facebook posts,"February 16, 2022",false
908,Caleb McCullough,Turning Point USA is a white nationalist organization.,Tweets,"February 16, 2022",false
909,Ciara O'Rourke,Buzz Aldrin’s comments during an interview with Conan O’Brien prove the moon landing was fake.,Viral image,"February 16, 2022",false
910,Vivian Lam,"""Study proves children’s hearts destroyed by COVID vaccine.""",Infowars,"February 15, 2022",false
911,Monique Curet,"The New York City Police Department arrested a 9-year-old ""because she didn’t have a vaccine card in the museum.""",Instagram posts,"February 15, 2022",false
912,Jeff Cercone,The CDC was “normalizing blood clots” by tweeting about the health condition before the Super Bowl.,Facebook posts,"February 15, 2022",false
913,Nusaiba Mizan,"""Books banned in Texas include 1984, Maus, and The Handmaid's Tale, but not Mein Kampf.""",Tweets,"February 14, 2022",false
914,Bill McCarthy,A video shows that “OnlyFans has guys on campus encouraging your daughters to do porn for ‘financial freedom.’”,Tweets,"February 14, 2022",false
915,Madison Czopek,COVID-19 vaccines caused a 40% increase in deaths identified by a life insurance company.,Bloggers,"February 11, 2022",false
916,Samantha Putterman,"COVID spelled backward is “divoc” which means ""possession of the evil spirit"" in Hebrew.",Facebook posts,"February 11, 2022",false
917,Tom Kertscher,“We all know China created COVID.”,Dave McCormick,"February 11, 2022",false
918,Jeff Cercone,Says a Washington Post headline and graphic about COVID-19 deaths are misleading.,Facebook posts,"February 11, 2022",false
919,Sara Swann,"In England, “official data shows children are up to 52 times more likely to die following COVID-19 vaccination than unvaccinated children.”",Bloggers,"February 11, 2022",false
920,Madison Czopek,Says Bob Saget predicted his death,Facebook posts,"February 10, 2022",false
921,Monique Curet,“Got the old killdozer loaded up heading for Ottawa.”,Facebook posts,"February 10, 2022",false
922,Monique Curet,"Girl Scouts support ""Planned Parenthood and pro-abortion politicians.""",Facebook posts,"February 10, 2022",false
923,Jon Greenberg,“Joe Biden uses the ATF to illegally track your gun transactions.”,J.D. Vance,"February 10, 2022",false
924,Gabrielle Settles,Says remdesivir is responsible for killing patients hospitalized with COVID-19.,Nicole Sirotek,"February 10, 2022",false
925,Ciara O'Rourke,Kendall Jenner edited a photo to look like she was holding a “Black Lives Matter” sign.,Viral image,"February 10, 2022",false
926,Ciara O'Rourke,"Says C.S. Lewis wrote, “They believed blindly everything they heard or read in the papers. They gave up their freedoms.”",Facebook posts,"February 10, 2022",false
927,Ciara O'Rourke,Comedian Heather McDonald collapsed on stage as a result of the COVID-19 vaccine.,Facebook posts,"February 9, 2022",false
928,Monique Curet,"“Joe Biden wants to eliminate a regulation that requires school districts to report allegations of teacher on student rape, alleged rape, and sexual assault.”",Facebook posts,"February 8, 2022",false
929,Ciara O'Rourke,“Fifty percent of the Ottawa police force have all turned in their resignation.”,Facebook posts,"February 8, 2022",false
930,Ciara O'Rourke,The federal government requires “COVID passports to visit the movies.”,Facebook posts,"February 8, 2022",false
931,Ciara O'Rourke,“Crisis actor in Germany forgets he’s filming on TV.”,Facebook posts,"February 8, 2022",false
932,Ciara O'Rourke,Joe Biden gave his used face mask to Stephen Breyer.,Viral image,"February 8, 2022",false
933,Paul Specht,"ICE has been illegally releasing immigrants “in Huntersville #NC13 at big box retail locations. Feds aren’t notifying anyone, just making secret drops at 3am.”",Tyler Lee,"February 8, 2022",false
934,Jon Greenberg,"""We've had two members engage in a Democrat-led persecution of ordinary citizens who engaged in legitimate political discourse.”",Ronna McDaniel,"February 8, 2022",false
935,Monique Curet,"Turkey, Brazil, Britain, Sweden, Spain, Czech Republic, Mexico, El Salvador, Japan and Singapore canceled all COVID-19 quarantine procedures, testing and compulsory vaccination and are considering COVID-19 “just a seasonal flu.”",Facebook posts,"February 7, 2022",false
936,Tom Kertscher,"“They call” Jan. 6 “an insurrection,” but “were FBI agents used as political agitators?""",Mauro Garza,"February 7, 2022",false
937,Ciara O'Rourke,"A Walmart in Dickson City, Pennsylvania, ran out of food.",Viral image,"February 7, 2022",false
938,Jill Terreri,"""Food crops can be engineered right now based on existing technology to cause infertility in Black people alone.”",NaturalNews.com,"• February 7,",false
939,Bill McCarthy,“It’s not illegal to go inside the Capitol” as the Oath Keepers and other Jan. 6 rioters did.,Jonathon Moseley,"February 4, 2022",false
940,Jon Greenberg,“Facebook is spamming all climate articles by misleading readers about” the accuracy of climate models.,Watts Up With That,"February 4, 2022",false
941,Monique Curet,"“Few, If Any, Doses of Spikevax or Comirnaty Available in United States, Despite FDA Approvals”",Facebook posts,"February 4, 2022",false
942,Jill Terreri,"$2,000 stimulus checks were due on Jan. 19.",Facebook posts,"• February 3,",false
943,Amy Sherman,“Pennsylvania had 2.6 million mail in votes that the court of appeals of PA held to be unconstitutional. Umm that alone means Biden lost PA.”,Facebook posts,"February 3, 2022",false
944,Ciara O'Rourke,"A photo shows a crash in Eminence, Indiana.",Facebook posts,"February 3, 2022",false
945,Ciara O'Rourke,"Says Johns Hopkins virologist ""James Kelly"" said the COVID-19 vaccine “discriminates, divides, and judges society as it is.”",Facebook posts,"February 3, 2022",false
946,Ciara O'Rourke,“Canadian Prime Minister Justin Trudeau pays mainstream media $600 million to report in favor of him.”,Instagram posts,"February 3, 2022",false
947,Ciara O'Rourke,Dr. Phil and other celebrities are endorsing CBD gummies.,Bloggers,"February 3, 2022",false
948,Gabrielle Settles,Research from Japan shows “ivermectin is effective against omicron in Phase III trial.”,Tweets,"February 2, 2022",false
949,Jeff Cercone,‘The Simpsons’ predicted Canada’s trucker convoy protest.,Facebook posts,"February 2, 2022",false
950,Ciara O'Rourke,“The convoy in Canada has made the Guinness Book of World Records for the longest convoy.”,Instagram posts,"February 2, 2022",false
951,Ciara O'Rourke,Picture shows the “Freedom Convoy” trucks in Canada.,Viral image,"February 2, 2022",false
952,Sara Swann,“Over 65% of the country believes that (the) 2020 election was fraudulent. That number was around 35% a year ago.”,Viral image,"February 2, 2022",false
953,Monique Curet,"""British data show the COVID shots are an abysmal failure, as COVID infection rates in the U.K. are higher among the ‘fully vaccinated’ in all adult cohorts.”",Facebook posts,"February 1, 2022",false
954,Jeff Cercone,Hundreds of ‘illegals’ were dropped off at Florida hotel.,Facebook posts,"February 1, 2022",false
955,Ciara O'Rourke,"Video shows troops at the Ukraine-Russia border on Jan. 27, 2022.",Tweets,"February 1, 2022",false
956,Jon Greenberg,Proposed changes to the Electoral Count act show Pence had the power and “could have overturned the election!”,Donald Trump,"February 1, 2022",false
957,Ciara O'Rourke,Says Jen Psaki said in January 2022 that people will start seeing direct deposits in their bank account this weekend and payments to eligible Americans will continue for several weeks.,Facebook posts,"February 1, 2022",false
958,Samantha Putterman,"Bruce Springsteen, Queen, Pearl Jam and Dave Grohl removed their music from Spotify.",Bloggers,"January 31, 2022",false
959,Ciara O'Rourke,The CDC staged “the ‘escaping monkeys’ as a cover story for releasing the next bioweapon.”,Bloggers,"January 31, 2022",false
960,Bill McCarthy,"Says Voltaire said, “To learn who rules over you, simply find out who you are not allowed to criticize.”",Thomas Massie,"January 31, 2022",false
961,Samantha Putterman,Image shows a patient experiencing claustrophobia and having a panic attack during a CT scan.,Facebook posts,"January 31, 2022",false
962,Jeff Cercone,"Military data from 2021 show military members experienced spikes of 300% in miscarriages, almost 300% in cancer diagnoses and 1,000% in neurological issues.",Instagram posts,"January 31, 2022",false
963,Ciara O'Rourke,Photo shows Amish who drove 2.5 hours with the “Freedom Convoy” to cook them food at their next stop.,Viral image,"January 31, 2022",false
964,Madison Czopek,"American taxpayer dollars provide “free housing, free medical, free state identification” to immigrants in the country illegally.",Facebook posts,"January 31, 2022",false
965,Luiz Romero,"Vaccine makers “are shipping lots of jabs with varying ingredients, potency & EVEN placebo lots.”",Facebook posts,"January 31, 2022",false
966,Analisa Trofimuk,"""Chicago maintained the lowest unemployment rate through most of 2021 of any large American city.""",Lori Lightfoot,"January 31, 2022",false
967,Jeff Cercone,"""Large, peer-reviewed research study proves ivermectin works” as a COVID-19 preventative.",Facebook posts,"January 28, 2022",false
968,Laura Schulte,“All these athletes are dropping dead on the field” after receiving the COVID-19 vaccination.,Ron Johnson,"January 28, 2022",false
969,Bill McCarthy,“There's never been a president (before Joe Biden) that has made race and gender the defining factor” for a Supreme Court nomination.,Sean Hannity,"January 28, 2022",false
970,Ciara O'Rourke,"250,000 trucks are participating in the “Freedom Convoy” in Canada.",Viral image,"January 28, 2022",false
971,Ciara O'Rourke,Says Kevin Costner recently debuted a new line of CBD gummies.,Viral image,"January 28, 2022",false
972,Ciara O'Rourke,"Says Dennis Miller said that if he didn’t see women protesting the Ghislaine Maxwell trial verdict “you're all frauds. This isn't justice for those women, this is a joke.""",Viral image,"January 28, 2022",false
973,Monique Curet,“Biden announces Medicare stimulus that provides free dental work to all Seniors who need it! Crowns and implants included.”,Facebook posts,"January 27, 2022",false
974,Ciara O'Rourke,Quotes show Joseph Stalin and Joe Biden expressed similar views about counting votes.,Viral image,"January 27, 2022",false
975,Samantha Putterman,"“There’s 150 I believe now – it’s over 100 professional athletes dead, professional athletes, the prime of their life, dropping dead that are vaccinated, right on the pitch, right on the field, right on the court.""",John Stockton,"January 26, 2022",false
976,Jeff Cercone,“It begins. Wisconsin Assembly votes to remove electoral votes from Biden.”,Facebook posts,"January 26, 2022",false
977,Tom Kertscher,"The Biden-Harris administration ""wants to hand out $450,000 to illegal immigrants.""",Jim Lamon,"January 26, 2022",false
978,Becca Schimmel,Texas Roadhouse is sending vouchers for a free steak dinner for four to everyone who shares and comments on a Facebook post.,Facebook posts,"January 26, 2022",false
979,Madison Czopek,American citizens “pay $155 billion annually to make sure illegal immigrants are taken care of better than American citizens”,Facebook posts,"January 26, 2022",false
980,Monique Curet,"""If the FAA is worried about what the 5G deployment will do to the planes, what do you think it will do to our bodies?""",Facebook posts,"January 25, 2022",false
981,Gabrielle Settles,"COVID-19-induced pneumonia is ""is actually mast cell degranulation of the lungs,"" a type of allergic reaction.",Facebook posts,"January 25, 2022",false
982,Gabrielle Settles,“All communications to families from the US Navy have been halted.”,Facebook posts,"January 25, 2022",false
983,Jeff Cercone,President Joe Biden gave Congress an exemption from vaccine mandate,Facebook posts,"January 25, 2022",false
984,Ciara O'Rourke,Says Louie Anderson was flying to appear on Conan O’Brien’s show when he became ill a few weeks after receiving his third vaccine dose.,Viral image,"January 25, 2022",false
985,Ciara O'Rourke,"Says Chuck Norris recorded a video in response to the Biden administration saying, “Our great country and freedom are under attack.”",Viral image,"January 24, 2022",false
986,Monique Curet,"A German doctor discovered the COVID-19 vaccines include graphene oxide or graphene hydroxide, and the full list of ingredients is secret because of the emergency use authorization.",Facebook posts,"January 24, 2022",false
987,Samantha Putterman,The CDC said that 75% of COVID-19 deaths have involved people with at least four comorbidities.,Aaron Rodgers,"January 24, 2022",false
988,Amy Sherman,The Freedom to Vote Act is “a sprawling takeover of our whole political system.”,Mitch McConnell,"January 24, 2022",false
989,Luiz Romero,Richard von Coudenhove-Kalergi planned “the ethnocide of the peoples of Europe” through “the encouragement of mass non-white immigration.”,TikTok posts,"January 24, 2022",false
990,Becca Schimmel,“Dyson is canceling their contract with Walmart and selling off Dyson Supersonic” hair dryers “only for $1!”,Facebook posts,"January 24, 2022",false
991,Ciara O'Rourke,A schedule proves Donald Trump was recently participating in presidential activities.,Viral image,"January 21, 2022",false
992,Ciara O'Rourke,Four players have dropped out of the Australian Open with “chest pains.”,Viral image,"January 21, 2022",false
993,Ciara O'Rourke,Tim Tebow used to “kneel in prayer and the NFL complained.”,Viral image,"January 21, 2022",false
